,production_date,mileage,model_date,carconfig,colour,transmission,drive_unit,wheel,owners,licence,brand,model_name,age,engine_displacement,power,fuel_type,number_of_doors,price,test
1728,2016,68000,I (C253) 2016 – 2019 ,внедорожник 5 дв.,красный,автоматическая,полный,Левый,3 или более,Оригинал,Mercedes-Benz ,GLC Coupe ,,2.1 LTR ,204, Дизель,5,3199000,0
1729,2012,40500,I 2010 – 2013 ,внедорожник 5 дв.,серебристый,автоматическая,передний,Левый,1 владелец,Оригинал,Hyundai ,ix35 ,8 лет и 6 месяцев,2.0 LTR ,150, Бензин,5,1035000,0
1730,2008,154235,I Рестайлинг 2 2004 – 2011 ,седан,синий,механическая,передний,Левый,1 владелец,Оригинал,Kia ,Spectra ,,1.6 LTR ,101, Бензин,4,249000,0
1731,2015,139000,VI Рестайлинг 2014 – 2018 ,седан,чёрный,автоматическая,передний,Левый,2 владельца,Оригинал,Volkswagen ,Jetta ,,1.6 LTR ,105, Бензин,4,727000,0
1732,2013,127866,I Рестайлинг 2010 – 2013 ,внедорожник 5 дв.,серый,вариатор,передний,Левый,1 владелец,Оригинал,Nissan ,Qashqai ,,1.6 LTR ,117, Бензин,5,689000,0
1733,2012,140000,I 2009 – 2014 ,внедорожник 5 дв.,белый,механическая,передний,Левый,1 владелец,Оригинал,Skoda ,Yeti ,,1.2 LTR ,105, Бензин,5,434000,0
1734,2011,133000,I 2004 – 2013 ,универсал 5 дв.,серый,механическая,передний,Левый,2 владельца,Оригинал,LADA (ВАЗ) ,Kalina ,10 лет,1.6 LTR ,81, Бензин,5,225000,0
1735,2016,125000,VI (F10/F11/F07) Рестайлинг 2013 – 2017 ,седан,чёрный,автоматическая,полный,Левый,1 владелец,Оригинал,BMW ,5 серии ,,3.0 LTR ,258, Дизель,4,2249500,0
1736,2017,90020,VII (G30/G31) 2016 – 2020 ,седан,синий,автоматическая,полный,Левый,1 владелец,Оригинал,BMW ,5 серии ,,2.0 LTR ,190, Дизель,4,2829000,0
1737,2013,81170,II Рестайлинг 2012 – 2016 ,внедорожник 5 дв.,чёрный,автоматическая,полный,Левый,2 владельца,Оригинал,Cadillac ,SRX ,,3.6 LTR ,318, Бензин,5,1269000,0
1738,2015,118957,I (W166) 2015 – 2018 ,внедорожник 5 дв.,синий,автоматическая,полный,Левый,3 или более,Дубликат,Mercedes-Benz ,GLE ,,3.5 LTR ,249, Бензин,5,2739000,0
1739,2020,3716,III 2018 – н.в. ,внедорожник 5 дв.,синий,автоматическая,полный,Левый,1 владелец,Оригинал,Volkswagen ,Touareg ,,2.0 LTR ,249, Бензин,5,5299000,0
1740,2012,106082,VI 2008 – 2012 ,хэтчбек 5 дв.,чёрный,механическая,передний,Левый,1 владелец,Оригинал,Volkswagen ,Golf ,,1.4 LTR ,122, Бензин,5,599000,0
1741,2014,37913,II (F25) Рестайлинг 2014 – 2017 ,внедорожник 5 дв.,чёрный,автоматическая,полный,Левый,1 владелец,Оригинал,BMW ,X3 ,,2.0 LTR ,184, Бензин,5,1899000,0
1742,2000,337257,IV 1994 – 2007 ,минивэн,белый,автоматическая,задний,Правый,2 владельца,Оригинал,Mitsubishi ,Delica ,,2.4 LTR ,145, Бензин,4,400000,0
1743,2019,34694,IV 2017 – 2020 ,седан,серый,автоматическая,передний,Левый,1 владелец,Оригинал,Kia ,Rio ,,1.6 LTR ,123, Бензин,4,969990,0
1744,2014,114000,II 2007 – 2015 ,минивэн,чёрный,автоматическая,задний,Левый,2 владельца,Оригинал,Hyundai ,H-1 ,,2.5 LTR ,170, Дизель,5,1399000,0
1745,2017,170178,II 2016 – 2020 ,седан,белый,автоматическая,передний,Левый,1 владелец,Оригинал,Volvo ,S90 ,,2.0 LTR ,249, Бензин,4,2189000,0
1746,2017,57632,V 2016 – н.в. ,внедорожник 5 дв.,белый,автоматическая,полный,Левый,2 владельца,Оригинал,Land Rover ,Discovery ,,3.0 LTR ,340, Бензин,5,3449000,0
1747,2018,84317,T6 2015 – 2020 ,минивэн,бежевый,роботизированная,передний,Левый,2 владельца,Оригинал,Volkswagen ,Caravelle ,,2.0 LTR ,140, Дизель,4,2985000,0
1748,2002,153680,I 1997 – 2003 ,внедорожник 5 дв.,синий,автоматическая,полный,Левый,3 или более,Дубликат,Land Rover ,Freelander ,,2.5 LTR ,177, Бензин,5,329000,0
1749,2007,161922,IV 2006 – 2011 ,внедорожник 5 дв.,чёрный,автоматическая,полный,Левый,3 или более,Оригинал,Mitsubishi ,Pajero ,,3.8 LTR ,250, Бензин,5,649000,0
1750,2013,141020,II 2011 – 2016 ,седан,серый,механическая,передний,Левый,1 владелец,Оригинал,Chevrolet ,Cobalt ,,1.5 LTR ,105, Бензин,4,420990,0
1751,2011,150805,I 2005 – 2013 ,внедорожник 5 дв.,чёрный,автоматическая,передний,Левый,1 владелец,Оригинал,Chery ,Tiggo (T11) ,,1.8 LTR ,132, Бензин,5,367000,0
1752,2005,390000,II 2005 – 2008 ,универсал 5 дв.,чёрный,механическая,передний,Левый,3 или более,Дубликат,Ford ,Focus ,,1.4 LTR ,80, Бензин,5,195000,0
1753,2020,24377,II (H247) 2020 – н.в. ,внедорожник 5 дв.,чёрный,роботизированная,передний,Левый,1 владелец,Оригинал,Mercedes-Benz ,GLA ,,1.3 LTR ,150, Бензин,5,2848000,0
1754,2011,138347,I 2004 – 2013 ,универсал 5 дв.,серебристый,механическая,передний,Левый,2 владельца,Оригинал,LADA (ВАЗ) ,Kalina ,9 лет и 6 месяцев,1.6 LTR ,84, Бензин,5,139500,0
1755,2015,107616,I 2010 – 2016 ,внедорожник 5 дв.,красный,автоматическая,передний,Левый,3 или более,Оригинал,MINI ,Countryman ,,1.6 LTR ,122, Бензин,5,1129000,0
1756,2015,54718,V Рестайлинг 2014 – 2020 ,седан,серебристый,автоматическая,передний,Левый,1 владелец,Оригинал,Volkswagen ,Polo ,,1.6 LTR ,110, Бензин,4,789000,0
1757,2007,220000,I Рестайлинг 2 2004 – 2011 ,седан,чёрный,автоматическая,передний,Левый,3 или более,Оригинал,Kia ,Spectra ,,1.6 LTR ,101, Бензин,4,170000,0
1758,2019,38550,T6 2015 – 2020 ,минивэн,чёрный,роботизированная,передний,Левый,1 владелец,Оригинал,Volkswagen ,Caravelle ,,2.0 LTR ,140, Дизель,4,2799000,0
1759,2017,47160,III (F55/F56) 2013 – 2018 ,хэтчбек 3 дв.,серебристый,автоматическая,передний,Левый,1 владелец,Оригинал,MINI ,Hatch ,,1.5 LTR ,136, Бензин,3,1597000,0
1760,2014,108200,II Рестайлинг 2013 – 2016 ,внедорожник 5 дв.,чёрный,автоматическая,полный,Левый,1 владелец,Оригинал,Mitsubishi ,Pajero Sport ,,2.5 LTR ,178, Дизель,5,1399000,0
1761,2014,93000,III Рестайлинг 2014 – 2015 ,внедорожник 5 дв.,белый,вариатор,полный,Левый,1 владелец,Оригинал,Mitsubishi ,Outlander ,,2.0 LTR ,146, Бензин,5,1399000,0
1762,2010,132000,II Рестайлинг 2010 – 2012 ,внедорожник 5 дв.,чёрный,автоматическая,полный,Левый,2 владельца,Оригинал,Land Rover ,Freelander ,,2.2 LTR ,190, Дизель,5,939000,0
1763,2012,172095,I 2010 – 2013 ,внедорожник 5 дв.,серый,автоматическая,полный,Левый,1 владелец,Оригинал,Hyundai ,ix35 ,,2.0 LTR ,150, Бензин,5,749000,0
1764,2010,131500,I (X164) Рестайлинг 2009 – 2012 ,внедорожник 5 дв.,белый,автоматическая,полный,Левый,1 владелец,Оригинал,Mercedes-Benz ,GL-Класс ,,5.5 LTR ,388, Бензин,5,1680000,0
1765,2008,228583,II (R70) 2007 – 2010 ,минивэн,серый,вариатор,полный,Правый,1 владелец,Оригинал,Toyota ,Voxy ,,2.0 LTR ,140, Бензин,5,985000,0
1766,2018,97641,I (W166) 2015 – 2018 ,внедорожник 5 дв.,чёрный,автоматическая,полный,Левый,1 владелец,Оригинал,Mercedes-Benz ,GLE ,,3.0 LTR ,333, Бензин,5,3599000,0
1767,2010,111197,I 2010 – 2013 ,внедорожник 5 дв.,голубой,вариатор,полный,Левый,1 владелец,Оригинал,Mitsubishi ,ASX ,,2.0 LTR ,150, Бензин,5,798000,0
1768,2013,63835,J Рестайлинг 2012 – 2017 ,хэтчбек 3 дв.,белый,автоматическая,передний,Левый,2 владельца,Дубликат,Opel ,Astra ,,1.4 LTR ,140, Бензин,3,777000,0
1769,2012,324064,II Рестайлинг 2009 – 2013 ,внедорожник 5 дв.,чёрный,вариатор,полный,Левый,1 владелец,Оригинал,Mitsubishi ,Outlander ,,2.4 LTR ,170, Бензин,5,945000,0
1770,2009,168400,IV 2009 – 2013 ,внедорожник 5 дв.,серый,автоматическая,полный,Левый,3 или более,Дубликат,Land Rover ,Discovery ,,2.7 LTR ,190, Дизель,5,899000,0
1771,2019,60082,I Рестайлинг 2016 – н.в. ,пикап двойная кабина,чёрный,автоматическая,полный,Левый,1 владелец,Оригинал,Volkswagen ,Amarok ,,3.0 LTR ,224, Дизель,4,3199000,0
1772,2017,94925,II Рестайлинг 2016 – 2019 ,внедорожник 5 дв.,чёрный,автоматическая,передний,Левый,1 владелец,Оригинал,Ford ,Kuga ,,2.5 LTR ,150, Бензин,5,1239000,0
1773,2016,94177,VI (F3x) Рестайлинг 2015 – 2020 ,седан,синий,автоматическая,полный,Левый,2 владельца,Оригинал,BMW ,3 серии ,,2.0 LTR ,184, Бензин,4,1800000,0
1774,2018,57320,IV (CA40) Рестайлинг 2015 – 2019 ,внедорожник 5 дв.,серый,автоматическая,полный,Левый,1 владелец,Оригинал,Toyota ,RAV4 ,,2.5 LTR ,180, Бензин,5,2280000,0
1775,2010,100000,2001 – 2013 ,хэтчбек 5 дв.,белый,механическая,передний,Левый,3 или более,Оригинал,LADA (ВАЗ) ,2114 ,,1.6 LTR ,81, Бензин,5,165000,0
1776,2007,161922,IV 2006 – 2011 ,внедорожник 5 дв.,чёрный,автоматическая,полный,Левый,3 или более,Оригинал,Mitsubishi ,Pajero ,,3.8 LTR ,250, Бензин,5,649000,0
1777,2019,35615,III (G01) 2017 – н.в. ,внедорожник 5 дв.,чёрный,автоматическая,полный,Левый,2 владельца,Оригинал,BMW ,X3 ,,2.0 LTR ,184, Бензин,5,3745000,0
1778,2018,84317,T6 2015 – 2020 ,минивэн,бежевый,роботизированная,передний,Левый,2 владельца,Оригинал,Volkswagen ,Caravelle ,,2.0 LTR ,140, Дизель,4,2985000,0
1779,2015,54718,V Рестайлинг 2014 – 2020 ,седан,серебристый,автоматическая,передний,Левый,1 владелец,Оригинал,Volkswagen ,Polo ,,1.6 LTR ,110, Бензин,4,789000,0
1780,2007,220000,I Рестайлинг 2 2004 – 2011 ,седан,чёрный,автоматическая,передний,Левый,3 или более,Оригинал,Kia ,Spectra ,,1.6 LTR ,101, Бензин,4,170000,0
1781,2019,38550,T6 2015 – 2020 ,минивэн,чёрный,роботизированная,передний,Левый,1 владелец,Оригинал,Volkswagen ,Caravelle ,,2.0 LTR ,140, Дизель,4,2799000,0
1782,2014,108200,II Рестайлинг 2013 – 2016 ,внедорожник 5 дв.,чёрный,автоматическая,полный,Левый,1 владелец,Оригинал,Mitsubishi ,Pajero Sport ,,2.5 LTR ,178, Дизель,5,1399000,0
1783,2011,186050,H Рестайлинг 2006 – 2014 ,хэтчбек 5 дв.,серебристый,механическая,передний,Левый,2 владельца,Оригинал,Opel ,Astra ,9 лет и 7 месяцев,1.6 LTR ,115, Бензин,5,390000,0
1784,2018,97641,I (W166) 2015 – 2018 ,внедорожник 5 дв.,чёрный,автоматическая,полный,Левый,1 владелец,Оригинал,Mercedes-Benz ,GLE ,,3.0 LTR ,333, Бензин,5,3599000,0
1785,2013,141020,II 2011 – 2016 ,седан,серый,механическая,передний,Левый,1 владелец,Оригинал,Chevrolet ,Cobalt ,,1.5 LTR ,105, Бензин,4,420990,0
1786,2019,60082,I Рестайлинг 2016 – н.в. ,пикап двойная кабина,чёрный,автоматическая,полный,Левый,1 владелец,Оригинал,Volkswagen ,Amarok ,,3.0 LTR ,224, Дизель,4,3199000,0
1787,2013,63835,J Рестайлинг 2012 – 2017 ,хэтчбек 3 дв.,белый,автоматическая,передний,Левый,2 владельца,Дубликат,Opel ,Astra ,,1.4 LTR ,140, Бензин,3,777000,0
1788,1998,189000,I (A4) 1996 – 2000 ,лифтбек,бежевый,автоматическая,передний,Левый,3 или более,Дубликат,Skoda ,Octavia ,2 года и 9 месяцев,1.6 LTR ,101, Бензин,5,193000,0
1789,2009,146320,II (W164) Рестайлинг 2008 – 2011 ,внедорожник 5 дв.,серебристый,автоматическая,полный,Левый,3 или более,Оригинал,Mercedes-Benz ,M-Класс ,8 лет и 3 месяца,3.0 LTR ,224, Дизель,5,1045000,0
1790,2010,132000,II Рестайлинг 2010 – 2012 ,внедорожник 5 дв.,чёрный,автоматическая,полный,Левый,2 владельца,Оригинал,Land Rover ,Freelander ,,2.2 LTR ,190, Дизель,5,939000,0
1791,2019,42733,II 2017 – н.в. ,внедорожник 5 дв.,синий,автоматическая,полный,Левый,1 владелец,Оригинал,Volvo ,XC60 ,,2.0 LTR ,190, Дизель,5,3813363,0
1792,2020,24377,II (H247) 2020 – н.в. ,внедорожник 5 дв.,чёрный,роботизированная,передний,Левый,1 владелец,Оригинал,Mercedes-Benz ,GLA ,,1.3 LTR ,150, Бензин,5,2848000,0
1793,2017,47160,III (F55/F56) 2013 – 2018 ,хэтчбек 3 дв.,серебристый,автоматическая,передний,Левый,1 владелец,Оригинал,MINI ,Hatch ,,1.5 LTR ,136, Бензин,3,1597000,0
1794,2017,94925,II Рестайлинг 2016 – 2019 ,внедорожник 5 дв.,чёрный,автоматическая,передний,Левый,1 владелец,Оригинал,Ford ,Kuga ,,2.5 LTR ,150, Бензин,5,1239000,0
1795,2016,94177,VI (F3x) Рестайлинг 2015 – 2020 ,седан,синий,автоматическая,полный,Левый,2 владельца,Оригинал,BMW ,3 серии ,,2.0 LTR ,184, Бензин,4,1800000,0
1796,2014,97500,II Рестайлинг 2013 – 2018 ,седан,серый,автоматическая,передний,Левый,2 владельца,Оригинал,Volvo ,S60 ,,2.0 LTR ,180, Бензин,4,1299000,0
1797,2014,93000,III Рестайлинг 2014 – 2015 ,внедорожник 5 дв.,белый,вариатор,полный,Левый,1 владелец,Оригинал,Mitsubishi ,Outlander ,,2.0 LTR ,146, Бензин,5,1399000,0
1798,2019,47613,I (C292) 2015 – 2019 ,внедорожник 5 дв.,синий,автоматическая,полный,Левый,1 владелец,Оригинал,Mercedes-Benz ,GLE Coupe ,1 год и 7 месяцев,3.0 LTR ,249, Дизель,5,5211899,0
1799,2012,172095,I 2010 – 2013 ,внедорожник 5 дв.,серый,автоматическая,полный,Левый,1 владелец,Оригинал,Hyundai ,ix35 ,,2.0 LTR ,150, Бензин,5,749000,0
1800,2020,15514,III (D10) 2014 – н.в. ,внедорожник 5 дв.,белый,автоматическая,полный,Левый,1 владелец,Оригинал,Nissan ,Terrano ,,2.0 LTR ,143, Бензин,5,1319000,0
1801,2010,111197,I 2010 – 2013 ,внедорожник 5 дв.,голубой,вариатор,полный,Левый,1 владелец,Оригинал,Mitsubishi ,ASX ,,2.0 LTR ,150, Бензин,5,798000,0
1802,2016,40174,III 2015 – 2018 ,внедорожник 5 дв.,чёрный,автоматическая,полный,Левый,1 владелец,Оригинал,Hyundai ,Tucson ,,2.0 LTR ,150, Бензин,5,1730000,0
1803,2012,135202,B7 2011 – 2015 ,седан,серебристый,роботизированная,передний,Левый,1 владелец,Оригинал,Volkswagen ,Passat ,,1.8 LTR ,152, Бензин,4,799000,0
1804,2008,180000,I (BK) Рестайлинг 2006 – 2009 ,седан,серый,автоматическая,передний,Левый,3 или более,Оригинал,Mazda ,3 ,,2.0 LTR ,150, Бензин,4,380000,0
1805,2020,1674,I (G07) 2018 – н.в. ,внедорожник 5 дв.,чёрный,автоматическая,полный,Левый,1 владелец,Оригинал,BMW ,X7 ,,3.0 LTR ,400, Дизель,5,11520399,0
1806,2015,139000,VI Рестайлинг 2014 – 2018 ,седан,чёрный,автоматическая,передний,Левый,2 владельца,Оригинал,Volkswagen ,Jetta ,,1.6 LTR ,105, Бензин,4,727000,0
1807,2017,62192,IV 2015 – 2018 ,седан,белый,автоматическая,передний,Левый,1 владелец,Оригинал,Kia ,Optima ,,2.4 LTR ,188, Бензин,4,1599000,0
1808,2016,125000,VI (F10/F11/F07) Рестайлинг 2013 – 2017 ,седан,чёрный,автоматическая,полный,Левый,1 владелец,Оригинал,BMW ,5 серии ,,3.0 LTR ,258, Дизель,4,2249500,0
1809,2013,127866,I Рестайлинг 2010 – 2013 ,внедорожник 5 дв.,серый,вариатор,передний,Левый,1 владелец,Оригинал,Nissan ,Qashqai ,,1.6 LTR ,117, Бензин,5,689000,0
1810,2007,95384,II 1999 – 2012 ,седан,серебристый,автоматическая,передний,Левый,1 владелец,Оригинал,Hyundai ,Accent ,,1.5 LTR ,102, Бензин,4,295000,0
1811,2009,146320,II (W164) Рестайлинг 2008 – 2011 ,внедорожник 5 дв.,серебристый,автоматическая,полный,Левый,3 или более,Оригинал,Mercedes-Benz ,M-Класс ,8 лет и 3 месяца,3.0 LTR ,224, Дизель,5,1045000,0
1812,2011,186050,H Рестайлинг 2006 – 2014 ,хэтчбек 5 дв.,серебристый,механическая,передний,Левый,2 владельца,Оригинал,Opel ,Astra ,9 лет и 7 месяцев,1.6 LTR ,115, Бензин,5,390000,0
1813,2010,132000,II Рестайлинг 2010 – 2012 ,внедорожник 5 дв.,чёрный,автоматическая,полный,Левый,2 владельца,Оригинал,Land Rover ,Freelander ,,2.2 LTR ,190, Дизель,5,939000,0
1814,2011,142828,II Рестайлинг 2009 – 2013 ,внедорожник 5 дв.,белый,вариатор,передний,Левый,1 владелец,Оригинал,Mitsubishi ,Outlander ,,2.0 LTR ,147, Бензин,5,829990,0
1815,2011,111646,II 2008 – 2013 ,лифтбек,серый,роботизированная,передний,Левый,2 владельца,Оригинал,Skoda ,Superb ,,1.8 LTR ,152, Бензин,5,750000,0
1816,2016,40174,III 2015 – 2018 ,внедорожник 5 дв.,чёрный,автоматическая,полный,Левый,1 владелец,Оригинал,Hyundai ,Tucson ,,2.0 LTR ,150, Бензин,5,1730000,0
1817,2012,116337,I 2009 – 2014 ,внедорожник 5 дв.,серый,роботизированная,полный,Левый,1 владелец,Оригинал,Skoda ,Yeti ,,1.8 LTR ,152, Бензин,5,649000,0
1818,2017,62192,IV 2015 – 2018 ,седан,белый,автоматическая,передний,Левый,1 владелец,Оригинал,Kia ,Optima ,,2.4 LTR ,188, Бензин,4,1599000,0
1819,2014,140000,III (W166) 2011 – 2015 ,внедорожник 5 дв.,чёрный,автоматическая,полный,Левый,3 или более,Дубликат,Mercedes-Benz ,M-Класс ,,3.0 LTR ,249, Дизель,5,1939000,0
1820,2020,19100,II Рестайлинг 2020 – н.в. ,седан,белый,автоматическая,передний,Левый,1 владелец,Оригинал,Hyundai ,Solaris ,1 год и 1 месяц,1.6 LTR ,123, Бензин,4,1065000,0
1821,2014,142153,II Рестайлинг 2010 – 2015 ,внедорожник 5 дв.,серебристый,вариатор,полный,Левый,1 владелец,Оригинал,Nissan ,X-Trail ,,2.0 LTR ,141, Бензин,5,899000,0
1822,2008,180000,I (BK) Рестайлинг 2006 – 2009 ,седан,серый,автоматическая,передний,Левый,3 или более,Оригинал,Mazda ,3 ,,2.0 LTR ,150, Бензин,4,380000,0
1823,2020,15514,III (D10) 2014 – н.в. ,внедорожник 5 дв.,белый,автоматическая,полный,Левый,1 владелец,Оригинал,Nissan ,Terrano ,,2.0 LTR ,143, Бензин,5,1319000,0
1824,2011,133000,I 2004 – 2013 ,универсал 5 дв.,серый,механическая,передний,Левый,2 владельца,Оригинал,LADA (ВАЗ) ,Kalina ,10 лет,1.6 LTR ,81, Бензин,5,225000,0
1825,2010,204459,B6 2005 – 2010 ,седан,серый,роботизированная,передний,Левый,2 владельца,Оригинал,Volkswagen ,Passat ,,1.8 LTR ,152, Бензин,4,449000,0
1826,2013,127866,I Рестайлинг 2010 – 2013 ,внедорожник 5 дв.,серый,вариатор,передний,Левый,1 владелец,Оригинал,Nissan ,Qashqai ,,1.6 LTR ,117, Бензин,5,689000,0
1827,2012,140000,I 2009 – 2014 ,внедорожник 5 дв.,белый,механическая,передний,Левый,1 владелец,Оригинал,Skoda ,Yeti ,,1.2 LTR ,105, Бензин,5,434000,0
1828,2015,96620,II (4M) 2015 – 2019 ,внедорожник 5 дв.,коричневый,автоматическая,полный,Левый,1 владелец,Оригинал,Audi ,Q7 ,,3.0 LTR ,249, Дизель,5,3429000,0
1829,2018,61024,II Рестайлинг 2016 – 2019 ,внедорожник 5 дв.,чёрный,автоматическая,полный,Левый,2 владельца,Оригинал,Ford ,Kuga ,,1.5 LTR ,150, Бензин,5,1469000,0
1830,2012,333000,I 2011 – 2018 ,седан,белый,механическая,передний,Левый,3 или более,Дубликат,LADA (ВАЗ) ,Granta ,,1.6 LTR ,87, Бензин,4,160000,0
1831,2017,90020,VII (G30/G31) 2016 – 2020 ,седан,синий,автоматическая,полный,Левый,1 владелец,Оригинал,BMW ,5 серии ,,2.0 LTR ,190, Дизель,4,2829000,0
1832,2014,66911,VI 2010 – 2015 ,седан,чёрный,автоматическая,передний,Левый,1 владелец,Оригинал,Volkswagen ,Jetta ,,1.6 LTR ,105, Бензин,4,829000,0
1833,2008,192000,II Рестайлинг 2007 – 2011 ,универсал 5 дв.,синий,механическая,передний,Левый,3 или более,Оригинал,Ford ,Focus ,1 месяц,1.8 LTR ,116, Дизель,5,365000,0
1834,2015,107100,IV (W205) 2014 – 2018 ,купе,белый,автоматическая,задний,Левый,3 или более,Оригинал,Mercedes-Benz ,C-Класс ,,1.6 LTR ,150, Бензин,2,2019000,0
1835,2004,175157,IV 1997 – 2006 ,универсал 5 дв.,серебристый,механическая,передний,Левый,3 или более,Оригинал,Volkswagen ,Golf ,,1.4 LTR ,75, Бензин,5,265000,0
1836,2015,139000,VI Рестайлинг 2014 – 2018 ,седан,чёрный,автоматическая,передний,Левый,2 владельца,Оригинал,Volkswagen ,Jetta ,,1.6 LTR ,105, Бензин,4,727000,0
1837,2008,340250,2000 – 2010 ,универсал 5 дв.,серый,автоматическая,передний,Левый,1 владелец,Оригинал,Chrysler ,PT Cruiser ,,2.4 LTR ,143, Бензин,5,360000,0
1838,2017,64367,F32/F33/F36 Рестайлинг 2017 – 2020 ,купе,синий,автоматическая,полный,Левый,3 или более,Оригинал,BMW ,4 серии ,,2.0 LTR ,190, Дизель,2,2439000,0
1839,2010,217300,B6 2005 – 2010 ,универсал 5 дв.,чёрный,механическая,передний,Левый,1 владелец,Оригинал,Volkswagen ,Passat ,,2.0 LTR ,110, Дизель,5,460000,0
1840,2011,180158,I 2009 – 2014 ,хэтчбек 5 дв.,бежевый,механическая,передний,Левый,3 или более,Оригинал,Renault ,Sandero ,1 год и 1 месяц,1.4 LTR ,75, Бензин,5,350000,0
1841,2017,88169,II Рестайлинг 2014 – 2018 ,внедорожник 5 дв.,чёрный,автоматическая,полный,Левый,1 владелец,Оригинал,Volkswagen ,Touareg ,,3.6 LTR ,249, Бензин,5,2899000,0
1842,2019,32414,VII (G30/G31) 2016 – 2020 ,седан,белый,автоматическая,задний,Левый,1 владелец,Оригинал,BMW ,5 серии ,,2.0 LTR ,184, Бензин,4,2739000,0
1843,2020,23353,II 2014 – н.в. ,минивэн,чёрный,автоматическая,полный,Левый,1 владелец,Оригинал,Mercedes-Benz ,V-Класс ,,2.1 LTR ,163, Дизель,5,5450000,0
1844,2016,134680,"V (W213, S213, C238) 2016 – н.в. ",седан,чёрный,автоматическая,задний,Левый,2 владельца,Оригинал,Mercedes-Benz ,E-Класс ,,2.0 LTR ,194, Дизель,4,2039000,0
1845,2017,115000,I 2015 – н.в. ,седан,зелёный,механическая,передний,Левый,1 владелец,Оригинал,LADA (ВАЗ) ,Vesta ,,1.6 LTR ,106, Бензин,4,599000,0
1846,2019,55664,VIII 2015 – 2020 ,пикап двойная кабина,красный,автоматическая,полный,Левый,1 владелец,Оригинал,Toyota ,Hilux ,,2.8 LTR ,177, Дизель,4,3549000,0
1847,2017,41000,2015 – н.в. ,внедорожник 5 дв.,коричневый,механическая,передний,Левый,1 владелец,Оригинал,Lifan ,X50 ,,1.5 LTR ,103, Бензин,5,499000,0
1848,2018,65000,I 2015 – н.в. ,хэтчбек 5 дв.,чёрный,механическая,передний,Левый,1 владелец,Оригинал,LADA (ВАЗ) ,XRAY ,,1.8 LTR ,122, Бензин,5,635000,0
1849,2017,115000,I 2015 – н.в. ,седан,зелёный,механическая,передний,Левый,1 владелец,Оригинал,LADA (ВАЗ) ,Vesta ,,1.6 LTR ,106, Бензин,4,599000,0
1850,2009,128000,I 2007 – 2013 ,седан,серебристый,механическая,передний,Левый,3 или более,Оригинал,LADA (ВАЗ) ,Priora ,,1.6 LTR ,81, Бензин,4,147000,0
1851,2020,12035,I Рестайлинг 3 2016 – н.в. ,внедорожник 5 дв.,серый,автоматическая,полный,Левый,1 владелец,Оригинал,УАЗ ,Patriot ,,2.7 LTR ,150, Бензин,5,1199000,0
1852,2019,10000,II Рестайлинг 2017 – н.в. ,внедорожник 5 дв.,красный,вариатор,передний,Левый,1 владелец,Оригинал,Nissan ,Qashqai ,1 год и 4 месяца,2.0 LTR ,144, Бензин,5,1630000,0
1853,2018,34538,VI (F3x) Рестайлинг 2015 – 2020 ,седан,белый,автоматическая,задний,Левый,2 владельца,Оригинал,BMW ,3 серии ,,2.0 LTR ,184, Бензин,4,2099000,0
1854,2019,11278,I Рестайлинг 2017 – 2020 ,лифтбек,серебристый,автоматическая,передний,Левый,1 владелец,Оригинал,Skoda ,Rapid ,,1.6 LTR ,110, Бензин,5,1099000,0
1855,2017,75000,III (8V) Рестайлинг 2016 – 2020 ,седан,чёрный,роботизированная,передний,Левый,1 владелец,Оригинал,Audi ,A3 ,,1.4 LTR ,150, Бензин,4,1219000,0
1856,2011,150393,III Рестайлинг 2009 – 2012 ,внедорожник 5 дв.,серый,автоматическая,полный,Левый,1 владелец,Оригинал,Honda ,CR-V ,,2.0 LTR ,150, Бензин,5,1224000,0
1857,2015,36450,III Рестайлинг 2015 – 2017 ,седан,голубой,механическая,передний,Левый,1 владелец,Оригинал,Kia ,Rio ,,1.6 LTR ,123, Бензин,4,799000,0
1858,2016,52669,I Рестайлинг 2016 – 2019 ,внедорожник 5 дв.,чёрный,автоматическая,передний,Левый,1 владелец,Оригинал,Geely ,Emgrand X7 ,,2.4 LTR ,148, Бензин,5,900000,0
1859,2019,22771,I 2015 – н.в. ,универсал 5 дв.,серебристый,механическая,передний,Левый,1 владелец,Оригинал,LADA (ВАЗ) ,Vesta ,,1.8 LTR ,122, Бензин,5,905000,0
1860,2008,340250,2000 – 2010 ,универсал 5 дв.,серый,автоматическая,передний,Левый,1 владелец,Оригинал,Chrysler ,PT Cruiser ,,2.4 LTR ,143, Бензин,5,360000,0
1861,2017,64367,F32/F33/F36 Рестайлинг 2017 – 2020 ,купе,синий,автоматическая,полный,Левый,3 или более,Оригинал,BMW ,4 серии ,,2.0 LTR ,190, Дизель,2,2439000,0
1862,2011,96925,III Рестайлинг 2011 – 2013 ,внедорожник 5 дв.,чёрный,механическая,полный,Левый,1 владелец,Оригинал,Subaru ,Forester ,,2.0 LTR ,150, Бензин,5,929000,0
1863,2013,140500,IV Рестайлинг 2012 – 2015 ,минивэн,белый,вариатор,передний,Правый,1 владелец,Оригинал,Honda ,Stepwgn ,,2.0 LTR ,150, Бензин,5,1448000,0
