,production_date,mileage,model_date,carconfig,colour,transmission,drive_unit,wheel,owners,licence,brand,model_name,age,engine_displacement,power,fuel_type,number_of_doors,price,test
3949,2011,265220,B7 2011 – 2015 ,седан,чёрный,роботизированная,передний,Левый,3 или более,Оригинал,Volkswagen ,Passat ,5 лет и 1 месяц,1.8 LTR ,152, Бензин,4,700000,0
3950,2011,144534,I Рестайлинг 2006 – 2012 ,седан,серый,механическая,передний,Левый,1 владелец,Дубликат,Chevrolet ,Aveo ,,1.2 LTR ,84, Бензин,4,260000,0
3951,2008,145013,VIII 2005 – 2009 ,хэтчбек 5 дв.,бежевый,роботизированная,передний,Левый,3 или более,Оригинал,Honda ,Civic ,,1.8 LTR ,140, Бензин,5,429000,0
3952,2010,231530,I 2008 – 2012 ,внедорожник 5 дв.,чёрный,автоматическая,полный,Левый,1 владелец,Оригинал,Ford ,Kuga ,,2.5 LTR ,200, Бензин,5,825000,0
3953,2017,89000,V 2014 – 2019 ,седан,серый,автоматическая,передний,Левый,2 владельца,Оригинал,Ford ,Mondeo ,,2.0 LTR ,199, Бензин,4,1580000,0
3954,2011,143906,I 2007 – 2013 ,хэтчбек 5 дв.,серый,механическая,передний,Левый,3 или более,Оригинал,LADA (ВАЗ) ,Priora ,,1.6 LTR ,98, Бензин,5,199000,0
3955,2011,142000,J 2009 – 2012 ,универсал 5 дв.,белый,автоматическая,передний,Левый,1 владелец,Оригинал,Opel ,Astra ,,1.4 LTR ,140, Бензин,5,549900,0
3956,2018,107000,I 2015 – н.в. ,седан,белый,механическая,передний,Левый,1 владелец,Оригинал,LADA (ВАЗ) ,Vesta ,,1.6 LTR ,106, Бензин,4,570000,0
3957,2018,48918,II 2016 – 2020 ,седан,белый,автоматическая,передний,Левый,1 владелец,Оригинал,Volvo ,S90 ,,2.0 LTR ,249, Бензин,4,2730000,0
3958,2010,155000,V (W221) Рестайлинг 2009 – 2013 ,седан,белый,автоматическая,полный,Левый,2 владельца,Оригинал,Mercedes-Benz ,S-Класс ,,3.5 LTR ,272, Бензин,4,1125000,0
3959,2017,74500,2012 – н.в. ,компактвэн,синий,механическая,передний,Левый,2 владельца,Оригинал,Renault ,Dokker ,,1.5 LTR ,90, Дизель,5,890000,0
3960,2018,4535,III (GJ) Рестайлинг 2 2018 – н.в. ,седан,белый,автоматическая,передний,Левый,1 владелец,Оригинал,Mazda ,6 ,,2.0 LTR ,150, Бензин,4,2059000,0
3961,2014,148361,III 2014 – н.в. ,седан,белый,вариатор,передний,Левый,3 или более,Оригинал,Nissan ,Teana ,,2.5 LTR ,173, Бензин,4,941000,0
3962,2019,20153,I 2018 – н.в. ,внедорожник 5 дв.,белый,вариатор,передний,Левый,2 владельца,Оригинал,Lexus ,UX ,,2.0 LTR ,150, Бензин,5,2599000,0
3963,2003,125000,1987 – 2006 ,хэтчбек 5 дв.,зелёный,механическая,передний,Левый,1 владелец,Оригинал,LADA (ВАЗ) ,2109 ,,1.5 LTR ,78, Бензин,5,105000,0
3964,2014,113000,I 2012 – 2017 ,лифтбек,серебристый,автоматическая,передний,Левый,2 владельца,Оригинал,Skoda ,Rapid ,,1.6 LTR ,105, Бензин,5,649000,0
3965,2017,44217,"V (W213, S213, C238) 2016 – н.в. ",седан,белый,автоматическая,задний,Левый,2 владельца,Оригинал,Mercedes-Benz ,E-Класс ,,2.0 LTR ,184, Бензин,4,2944000,0
3966,2008,165678,II (A5) 2004 – 2009 ,лифтбек,красный,механическая,передний,Левый,1 владелец,Оригинал,Skoda ,Octavia ,,1.4 LTR ,80, Бензин,5,385000,0
3967,2011,210000,I (4G) 2010 – 2014 ,лифтбек,чёрный,роботизированная,полный,Левый,2 владельца,Оригинал,Audi ,A7 ,,2.8 LTR ,204, Бензин,5,1175000,0
3968,2010,65000,V (W221) Рестайлинг 2009 – 2013 ,седан,чёрный,автоматическая,полный,Левый,2 владельца,Оригинал,Mercedes-Benz ,S-Класс ,8 лет и 10 месяцев,5.5 LTR ,388, Бензин,4,2000000,0
3969,2016,27600,II Рестайлинг (958) 2014 – 2018 ,внедорожник 5 дв.,коричневый,автоматическая,полный,Левый,1 владелец,Оригинал,Porsche ,Cayenne ,,3.0 LTR ,245, Дизель,5,4495000,0
3970,2016,67619,I 2016 – 2020 ,внедорожник 5 дв.,синий,автоматическая,полный,Левый,1 владелец,Оригинал,Jaguar ,F-Pace ,,3.0 LTR ,300, Дизель,5,2897000,0
3971,2013,98000,III 2013 – 2016 ,купе,синий,механическая,передний,Левый,3 или более,Оригинал,Kia ,Cerato ,7 лет и 7 месяцев,2.0 LTR ,150, Бензин,2,749000,0
3972,2015,169383,IV Рестайлинг 2 2014 – н.в. ,внедорожник 5 дв.,белый,автоматическая,полный,Левый,1 владелец,Оригинал,Mitsubishi ,Pajero ,,3.0 LTR ,178, Бензин,5,1953000,0
3973,2020,27750,VIII (DN8) 2019 – н.в. ,седан,белый,автоматическая,передний,Левый,1 владелец,Оригинал,Hyundai ,Sonata ,,2.5 LTR ,180, Бензин,4,2121750,0
3974,2008,133863,I Рестайлинг 2005 – 2012 ,хэтчбек 5 дв.,голубой,автоматическая,передний,Левый,1 владелец,Оригинал,Ford ,Fusion ,,1.6 LTR ,101, Бензин,5,462000,0
3975,2018,39853,VII (G30/G31) 2016 – 2020 ,седан,серый,автоматическая,полный,Левый,2 владельца,Оригинал,BMW ,5 серии ,,3.0 LTR ,249, Дизель,4,3829000,0
3976,2014,113000,I 2012 – 2017 ,лифтбек,серебристый,автоматическая,передний,Левый,2 владельца,Оригинал,Skoda ,Rapid ,,1.6 LTR ,105, Бензин,5,649000,0
3977,2011,210000,I (4G) 2010 – 2014 ,лифтбек,чёрный,роботизированная,полный,Левый,2 владельца,Оригинал,Audi ,A7 ,,2.8 LTR ,204, Бензин,5,1175000,0
3978,2010,65000,V (W221) Рестайлинг 2009 – 2013 ,седан,чёрный,автоматическая,полный,Левый,2 владельца,Оригинал,Mercedes-Benz ,S-Класс ,8 лет и 10 месяцев,5.5 LTR ,388, Бензин,4,2000000,0
3979,2016,27600,II Рестайлинг (958) 2014 – 2018 ,внедорожник 5 дв.,коричневый,автоматическая,полный,Левый,1 владелец,Оригинал,Porsche ,Cayenne ,,3.0 LTR ,245, Дизель,5,4495000,0
3980,2014,148361,III 2014 – н.в. ,седан,белый,вариатор,передний,Левый,3 или более,Оригинал,Nissan ,Teana ,,2.5 LTR ,173, Бензин,4,941000,0
3981,2019,20153,I 2018 – н.в. ,внедорожник 5 дв.,белый,вариатор,передний,Левый,2 владельца,Оригинал,Lexus ,UX ,,2.0 LTR ,150, Бензин,5,2599000,0
3982,2013,98000,III 2013 – 2016 ,купе,синий,механическая,передний,Левый,3 или более,Оригинал,Kia ,Cerato ,7 лет и 7 месяцев,2.0 LTR ,150, Бензин,2,749000,0
3983,2017,44217,"V (W213, S213, C238) 2016 – н.в. ",седан,белый,автоматическая,задний,Левый,2 владельца,Оригинал,Mercedes-Benz ,E-Класс ,,2.0 LTR ,184, Бензин,4,2944000,0
3984,2020,27750,VIII (DN8) 2019 – н.в. ,седан,белый,автоматическая,передний,Левый,1 владелец,Оригинал,Hyundai ,Sonata ,,2.5 LTR ,180, Бензин,4,2121750,0
3985,2016,67619,I 2016 – 2020 ,внедорожник 5 дв.,синий,автоматическая,полный,Левый,1 владелец,Оригинал,Jaguar ,F-Pace ,,3.0 LTR ,300, Дизель,5,2897000,0
3986,2008,133863,I Рестайлинг 2005 – 2012 ,хэтчбек 5 дв.,голубой,автоматическая,передний,Левый,1 владелец,Оригинал,Ford ,Fusion ,,1.6 LTR ,101, Бензин,5,462000,0
3987,2018,39853,VII (G30/G31) 2016 – 2020 ,седан,серый,автоматическая,полный,Левый,2 владельца,Оригинал,BMW ,5 серии ,,3.0 LTR ,249, Дизель,4,3829000,0
3988,2015,169383,IV Рестайлинг 2 2014 – н.в. ,внедорожник 5 дв.,белый,автоматическая,полный,Левый,1 владелец,Оригинал,Mitsubishi ,Pajero ,,3.0 LTR ,178, Бензин,5,1953000,0
3989,2010,156000,"X (E140, E150) Рестайлинг 2010 – 2013 ",седан,серый,автоматическая,передний,Левый,3 или более,Оригинал,Toyota ,Corolla ,,1.6 LTR ,124, Бензин,4,720000,0
3990,2016,76959,III (Z52) 2014 – н.в. ,внедорожник 5 дв.,оранжевый,вариатор,полный,Левый,2 владельца,Оригинал,Nissan ,Murano ,,3.5 LTR ,249, Бензин,5,2049000,0
3991,2008,165678,II (A5) 2004 – 2009 ,лифтбек,красный,механическая,передний,Левый,1 владелец,Оригинал,Skoda ,Octavia ,,1.4 LTR ,80, Бензин,5,385000,0
3992,2011,150000,I Рестайлинг 2008 – 2016 ,седан,синий,механическая,передний,Левый,2 владельца,Оригинал,Daewoo ,Nexia ,,1.6 LTR ,109, Бензин,4,120000,0
3993,2016,77289,III (D10) 2014 – н.в. ,внедорожник 5 дв.,чёрный,механическая,полный,Левый,1 владелец,Оригинал,Nissan ,Terrano ,,1.6 LTR ,114, Бензин,5,839000,0
3994,2010,116000,II Рестайлинг 2009 – 2012 ,внедорожник 5 дв.,чёрный,автоматическая,полный,Левый,3 или более,Оригинал,Hyundai ,Santa Fe ,,2.4 LTR ,174, Бензин,5,825000,0
3995,2005,215000,IV (W220) Рестайлинг 2002 – 2005 ,седан,чёрный,автоматическая,полный,Левый,3 или более,Дубликат,Mercedes-Benz ,S-Класс ,,5.0 LTR ,306, Бензин,4,598000,0
3996,2012,200770,II 2010 – 2013 ,внедорожник 5 дв.,серебристый,механическая,полный,Левый,1 владелец,Оригинал,SsangYong ,Actyon ,,2.0 LTR ,149, Дизель,5,559000,0
3997,2012,133717,VI (F3x) 2011 – 2016 ,седан,чёрный,автоматическая,задний,Левый,3 или более,Дубликат,BMW ,3 серии ,,2.0 LTR ,184, Бензин,4,1040000,0
3998,2013,184100,II Рестайлинг 2010 – 2015 ,внедорожник 5 дв.,чёрный,вариатор,полный,Левый,1 владелец,Оригинал,Nissan ,X-Trail ,,2.5 LTR ,169, Бензин,5,1115000,0
3999,2017,52000,III Рестайлинг (Classic) 2016 – 2020 ,седан,чёрный,автоматическая,передний,Левый,2 владельца,Оригинал,Kia ,Cerato ,,1.6 LTR ,130, Бензин,4,965000,0
4000,2013,125161,IV 2011 – 2015 ,внедорожник 5 дв.,коричневый,автоматическая,полный,Левый,3 или более,Оригинал,Honda ,CR-V ,,2.4 LTR ,190, Бензин,5,1420000,0
4001,2020,3000,I Рестайлинг 2020 – н.в. ,внедорожник 5 дв.,серый,автоматическая,передний,Левый,1 владелец,Оригинал,Hyundai ,Creta ,,1.6 LTR ,123, Бензин,5,1199900,0
4002,2017,50078,I Рестайлинг 2015 – н.в. ,внедорожник 5 дв.,серебристый,механическая,полный,Левый,1 владелец,Оригинал,Renault ,Duster ,,2.0 LTR ,143, Бензин,5,999000,0
4003,2018,28657,II 2016 – 2020 ,внедорожник 5 дв.,белый,роботизированная,полный,Левый,1 владелец,Оригинал,Volkswagen ,Tiguan ,,2.0 LTR ,220, Бензин,5,2899000,0
4004,2017,77000,II 2017 – 2020 ,седан,белый,механическая,передний,Левый,1 владелец,Оригинал,Hyundai ,Solaris ,,1.6 LTR ,123, Бензин,4,645000,0
4005,2020,8408,I Рестайлинг 2020 – н.в. ,внедорожник 5 дв.,чёрный,автоматическая,передний,Левый,1 владелец,Оригинал,Hyundai ,Creta ,,1.6 LTR ,123, Бензин,5,1459000,0
4006,2014,23906,I 2010 – 2016 ,внедорожник 5 дв.,коричневый,автоматическая,передний,Левый,1 владелец,Оригинал,MINI ,Countryman ,,1.6 LTR ,122, Бензин,5,1228000,0
4007,2013,17000,I 2011 – 2016 ,купе,красный,роботизированная,полный,Левый,3 или более,Оригинал,Lamborghini ,Aventador ,,6.5 LTR ,700, Бензин,2,20000000,0
4008,2013,110000,I Рестайлинг 2011 – 2016 ,внедорожник 5 дв.,серебристый,автоматическая,полный,Левый,1 владелец,Оригинал,Volkswagen ,Tiguan ,,2.0 LTR ,170, Бензин,5,965000,0
4009,2014,142000,II 2013 – 2019 ,внедорожник 5 дв.,серебристый,вариатор,полный,Левый,2 владельца,Оригинал,Nissan ,Qashqai ,,2.0 LTR ,144, Бензин,5,1098000,0
4010,2017,57517,II 2013 – 2019 ,внедорожник 5 дв.,чёрный,вариатор,передний,Левый,2 владельца,Оригинал,Nissan ,Qashqai ,,1.2 LTR ,115, Бензин,5,1067000,0
4011,2014,109000,II 2013 – 2017 ,внедорожник 5 дв.,серый,автоматическая,полный,Левый,2 владельца,Оригинал,Land Rover ,Range Rover Sport ,,3.0 LTR ,249, Дизель,5,3525000,0
4012,2018,40670,II 2013 – 2019 ,внедорожник 5 дв.,серый,вариатор,передний,Левый,1 владелец,Оригинал,Nissan ,Qashqai ,,2.0 LTR ,144, Бензин,5,1389000,0
4013,2017,51000,IV 2015 – 2019 ,внедорожник 5 дв.,чёрный,автоматическая,полный,Левый,1 владелец,Оригинал,Lexus ,RX ,,2.0 LTR ,238, Бензин,5,3250000,0
4014,2012,189000,I 2011 – 2014 ,седан,чёрный,автоматическая,передний,Левый,2 владельца,Оригинал,Peugeot ,508 ,,1.6 LTR ,150, Бензин,4,599000,0
4015,2013,24000,IX 2012 – 2015 ,седан,серебристый,автоматическая,передний,Левый,1 владелец,Оригинал,Honda ,Accord ,,2.4 LTR ,180, Бензин,4,1490000,0
4016,2014,103000,III 2011 – 2015 ,седан,красный,механическая,передний,Левый,2 владельца,Оригинал,Kia ,Rio ,,1.4 LTR ,107, Бензин,4,539000,0
4017,2016,114258,VII (XV50) Рестайлинг 2014 – 2017 ,седан,белый,автоматическая,передний,Левый,1 владелец,Оригинал,Toyota ,Camry ,,2.5 LTR ,181, Бензин,4,1459000,0
4018,2011,131000,200 Series 2007 – 2012 ,внедорожник 5 дв.,чёрный,автоматическая,полный,Левый,2 владельца,Оригинал,Toyota ,Land Cruiser ,,4.5 LTR ,235, Дизель,5,2470000,0
4019,2003,197000,I 2000 – 2012 ,внедорожник 5 дв.,чёрный,автоматическая,передний,Левый,3 или более,Оригинал,Hyundai ,Santa Fe ,,3.5 LTR ,198, Бензин,5,350000,0
4020,2013,196700,I (W639) Рестайлинг 2010 – 2014 ,минивэн,чёрный,автоматическая,полный,Левый,3 или более,Оригинал,Mercedes-Benz ,Viano ,1 год и 12 месяцев,2.1 LTR ,163, Дизель,4,2100000,0
4021,2016,27600,II Рестайлинг (958) 2014 – 2018 ,внедорожник 5 дв.,коричневый,автоматическая,полный,Левый,1 владелец,Оригинал,Porsche ,Cayenne ,,3.0 LTR ,245, Дизель,5,4495000,0
4022,2012,231000,II 2010 – 2013 ,внедорожник 5 дв.,серебристый,автоматическая,полный,Левый,2 владельца,Оригинал,Infiniti ,QX56 ,,5.6 LTR ,405, Бензин,5,1530000,0
4023,2019,20153,I 2018 – н.в. ,внедорожник 5 дв.,белый,вариатор,передний,Левый,2 владельца,Оригинал,Lexus ,UX ,,2.0 LTR ,150, Бензин,5,2599000,0
4024,2005,190000,II 2004 – 2008 ,внедорожник 5 дв.,чёрный,автоматическая,полный,Левый,3 или более,Дубликат,Kia ,Sportage ,,2.0 LTR ,112, Дизель,5,469000,0
4025,2014,113000,I 2012 – 2017 ,лифтбек,серебристый,автоматическая,передний,Левый,2 владельца,Оригинал,Skoda ,Rapid ,,1.6 LTR ,105, Бензин,5,649000,0
4026,2017,44217,"V (W213, S213, C238) 2016 – н.в. ",седан,белый,автоматическая,задний,Левый,2 владельца,Оригинал,Mercedes-Benz ,E-Класс ,,2.0 LTR ,184, Бензин,4,2944000,0
4027,2016,67619,I 2016 – 2020 ,внедорожник 5 дв.,синий,автоматическая,полный,Левый,1 владелец,Оригинал,Jaguar ,F-Pace ,,3.0 LTR ,300, Дизель,5,2897000,0
4028,2013,98000,III 2013 – 2016 ,купе,синий,механическая,передний,Левый,3 или более,Оригинал,Kia ,Cerato ,7 лет и 7 месяцев,2.0 LTR ,150, Бензин,2,749000,0
4029,2020,27750,VIII (DN8) 2019 – н.в. ,седан,белый,автоматическая,передний,Левый,1 владелец,Оригинал,Hyundai ,Sonata ,,2.5 LTR ,180, Бензин,4,2121750,0
4030,2015,169383,IV Рестайлинг 2 2014 – н.в. ,внедорожник 5 дв.,белый,автоматическая,полный,Левый,1 владелец,Оригинал,Mitsubishi ,Pajero ,,3.0 LTR ,178, Бензин,5,1953000,0
4031,2014,148361,III 2014 – н.в. ,седан,белый,вариатор,передний,Левый,3 или более,Оригинал,Nissan ,Teana ,,2.5 LTR ,173, Бензин,4,941000,0
4032,2008,133863,I Рестайлинг 2005 – 2012 ,хэтчбек 5 дв.,голубой,автоматическая,передний,Левый,1 владелец,Оригинал,Ford ,Fusion ,,1.6 LTR ,101, Бензин,5,462000,0
4033,2013,172170,III Рестайлинг 2013 – 2015 ,седан,серый,автоматическая,передний,Левый,1 владелец,Оригинал,Kia ,Optima ,,2.0 LTR ,150, Бензин,4,924250,0
4034,2018,39853,VII (G30/G31) 2016 – 2020 ,седан,серый,автоматическая,полный,Левый,2 владельца,Оригинал,BMW ,5 серии ,,3.0 LTR ,249, Дизель,4,3829000,0
4035,2018,38000,III 2014 – н.в. ,минивэн,чёрный,автоматическая,передний,Левый,1 владелец,Оригинал,Kia ,Carnival ,,2.2 LTR ,202, Дизель,5,2550000,0
4036,2010,156000,"X (E140, E150) Рестайлинг 2010 – 2013 ",седан,серый,автоматическая,передний,Левый,3 или более,Оригинал,Toyota ,Corolla ,,1.6 LTR ,124, Бензин,4,720000,0
4037,2018,48918,II 2016 – 2020 ,седан,белый,автоматическая,передний,Левый,1 владелец,Оригинал,Volvo ,S90 ,,2.0 LTR ,249, Бензин,4,2730000,0
4038,2016,76959,III (Z52) 2014 – н.в. ,внедорожник 5 дв.,оранжевый,вариатор,полный,Левый,2 владельца,Оригинал,Nissan ,Murano ,,3.5 LTR ,249, Бензин,5,2049000,0
4039,2019,32218,VIII (DN8) 2019 – н.в. ,седан,белый,автоматическая,передний,Левый,1 владелец,Оригинал,Hyundai ,Sonata ,,2.5 LTR ,180, Бензин,4,1819000,0
4040,2010,116000,II Рестайлинг 2009 – 2012 ,внедорожник 5 дв.,чёрный,автоматическая,полный,Левый,3 или более,Оригинал,Hyundai ,Santa Fe ,,2.4 LTR ,174, Бензин,5,825000,0
4041,2012,200770,II 2010 – 2013 ,внедорожник 5 дв.,серебристый,механическая,полный,Левый,1 владелец,Оригинал,SsangYong ,Actyon ,,2.0 LTR ,149, Дизель,5,559000,0
4042,2012,133717,VI (F3x) 2011 – 2016 ,седан,чёрный,автоматическая,задний,Левый,3 или более,Дубликат,BMW ,3 серии ,,2.0 LTR ,184, Бензин,4,1040000,0
4043,2016,77289,III (D10) 2014 – н.в. ,внедорожник 5 дв.,чёрный,механическая,полный,Левый,1 владелец,Оригинал,Nissan ,Terrano ,,1.6 LTR ,114, Бензин,5,839000,0
4044,2020,3000,I Рестайлинг 2020 – н.в. ,внедорожник 5 дв.,серый,автоматическая,передний,Левый,1 владелец,Оригинал,Hyundai ,Creta ,,1.6 LTR ,123, Бензин,5,1199900,0
4045,2011,150000,I Рестайлинг 2008 – 2016 ,седан,синий,механическая,передний,Левый,2 владельца,Оригинал,Daewoo ,Nexia ,,1.6 LTR ,109, Бензин,4,120000,0
4046,2017,52000,III Рестайлинг (Classic) 2016 – 2020 ,седан,чёрный,автоматическая,передний,Левый,2 владельца,Оригинал,Kia ,Cerato ,,1.6 LTR ,130, Бензин,4,965000,0
4047,2017,69300,2017 – н.в. ,внедорожник 5 дв.,коричневый,автоматическая,полный,Левый,1 владелец,Оригинал,Alfa Romeo ,Stelvio ,,2.0 LTR ,280, Бензин,5,3150000,0
4048,2013,184100,II Рестайлинг 2010 – 2015 ,внедорожник 5 дв.,чёрный,вариатор,полный,Левый,1 владелец,Оригинал,Nissan ,X-Trail ,,2.5 LTR ,169, Бензин,5,1115000,0
4049,2018,28657,II 2016 – 2020 ,внедорожник 5 дв.,белый,роботизированная,полный,Левый,1 владелец,Оригинал,Volkswagen ,Tiguan ,,2.0 LTR ,220, Бензин,5,2899000,0
4050,2008,134302,II Рестайлинг 2008 – 2010 ,внедорожник 5 дв.,серый,механическая,полный,Левый,1 владелец,Оригинал,Kia ,Sportage ,,2.0 LTR ,141, Бензин,5,729000,0
4051,2013,165302,II (F25) 2010 – 2014 ,внедорожник 5 дв.,коричневый,автоматическая,полный,Левый,3 или более,Оригинал,BMW ,X3 ,,2.0 LTR ,245, Бензин,5,1190000,0
4052,2018,61558,III 2013 – 2019 ,внедорожник 5 дв.,зелёный,вариатор,полный,Левый,1 владелец,Оригинал,Nissan ,X-Trail ,,2.0 LTR ,144, Бензин,5,1799000,0
4053,2017,64985,V 2016 – н.в. ,внедорожник 5 дв.,серый,автоматическая,полный,Левый,1 владелец,Оригинал,Land Rover ,Discovery ,,3.0 LTR ,249, Дизель,5,4430000,0
4054,2008,180000,I 2000 – 2012 ,внедорожник 5 дв.,синий,механическая,передний,Левый,1 владелец,Оригинал,Hyundai ,Santa Fe ,,2.0 LTR ,112, Дизель,5,415000,0
4055,2008,133863,I Рестайлинг 2005 – 2012 ,хэтчбек 5 дв.,голубой,автоматическая,передний,Левый,1 владелец,Оригинал,Ford ,Fusion ,,1.6 LTR ,101, Бензин,5,462000,0
4056,2011,142000,J 2009 – 2012 ,универсал 5 дв.,белый,автоматическая,передний,Левый,1 владелец,Оригинал,Opel ,Astra ,,1.4 LTR ,140, Бензин,5,549900,0
4057,2011,180001,II 2007 – 2013 ,пикап двойная кабина,белый,автоматическая,полный,Левый,1 владелец,Оригинал,Toyota ,Tundra ,,5.7 LTR ,381, Бензин,4,1999999,0
4058,2014,40761,III (F15) 2013 – 2018 ,внедорожник 5 дв.,белый,автоматическая,полный,Левый,3 или более,Дубликат,BMW ,X5 ,,3.0 LTR ,249, Дизель,5,3149000,0
4059,2009,145000,I Рестайлинг 2006 – 2012 ,хэтчбек 5 дв.,белый,автоматическая,передний,Левый,3 или более,Оригинал,Chevrolet ,Aveo ,,1.4 LTR ,101, Бензин,5,365000,0
4060,2006,177544,1995 – 2014 ,седан,зелёный,механическая,передний,Левый,3 или более,Оригинал,LADA (ВАЗ) ,2110 ,,1.6 LTR ,90, Бензин,4,135000,0
4061,2018,117134,IV Рестайлинг 2017 – н.в. ,внедорожник 5 дв.,чёрный,автоматическая,полный,Левый,2 владельца,Оригинал,Land Rover ,Range Rover ,,4.4 LTR ,339, Дизель,5,6691000,0
4062,2010,144343,III (XA30) Рестайлинг 2010 – 2014 ,внедорожник 5 дв.,чёрный,автоматическая,полный,Левый,3 или более,Оригинал,Toyota ,RAV4 ,,2.4 LTR ,170, Бензин,5,1107000,0
4063,2013,131966,I 2010 – 2015 ,внедорожник 5 дв.,коричневый,автоматическая,передний,Левый,2 владельца,Оригинал,Renault ,Duster ,,2.0 LTR ,135, Бензин,5,559000,0
4064,2010,141000,I Рестайлинг 2008 – 2011 ,пикап двойная кабина,серый,механическая,полный,Левый,1 владелец,Оригинал,Mazda ,BT-50 ,,2.5 LTR ,143, Дизель,4,579000,0
4065,2017,44217,"V (W213, S213, C238) 2016 – н.в. ",седан,белый,автоматическая,задний,Левый,2 владельца,Оригинал,Mercedes-Benz ,E-Класс ,,2.0 LTR ,184, Бензин,4,2944000,0
4066,2013,190744,III 2012 – 2015 ,внедорожник 5 дв.,чёрный,вариатор,полный,Левый,2 владельца,Оригинал,Mitsubishi ,Outlander ,,2.0 LTR ,146, Бензин,5,859000,0
4067,2011,144534,I Рестайлинг 2006 – 2012 ,седан,серый,механическая,передний,Левый,1 владелец,Дубликат,Chevrolet ,Aveo ,,1.2 LTR ,84, Бензин,4,260000,0
4068,2013,94437,I 2010 – 2014 ,внедорожник 5 дв.,синий,вариатор,передний,Левый,1 владелец,Дубликат,Nissan ,Juke ,,1.6 LTR ,117, Бензин,5,635000,0
4069,2012,276316,I 2010 – 2015 ,внедорожник 5 дв.,синий,автоматическая,передний,Левый,1 владелец,Оригинал,Renault ,Duster ,,2.0 LTR ,135, Бензин,5,479000,0
4070,2012,110590,B7 2011 – 2015 ,седан,чёрный,роботизированная,передний,Левый,3 или более,Оригинал,Volkswagen ,Passat ,,1.4 LTR ,122, Бензин,4,700000,0
4071,2016,220000,II 2014 – 2019 ,внедорожник 5 дв.,чёрный,автоматическая,полный,Левый,2 владельца,Оригинал,Volvo ,XC90 ,,2.0 LTR ,235, Дизель,5,2440000,0
4072,2017,33310,I 2016 – н.в. ,внедорожник 5 дв.,белый,роботизированная,полный,Левый,1 владелец,Оригинал,Skoda ,Kodiaq ,,2.0 LTR ,150, Дизель,5,2320000,0
4073,2019,60750,II (G02) 2018 – н.в. ,внедорожник 5 дв.,белый,автоматическая,полный,Левый,1 владелец,Оригинал,BMW ,X4 ,,2.0 LTR ,184, Бензин,5,3627000,0
4074,2016,67619,I 2016 – 2020 ,внедорожник 5 дв.,синий,автоматическая,полный,Левый,1 владелец,Оригинал,Jaguar ,F-Pace ,,3.0 LTR ,300, Дизель,5,2897000,0
4075,2014,71000,B Рестайлинг 2014 – 2018 ,компактвэн,синий,автоматическая,передний,Левый,2 владельца,Оригинал,Opel ,Meriva ,,1.4 LTR ,120, Бензин,5,647000,0
4076,2014,39308,V 2009 – 2015 ,седан,серебристый,механическая,передний,Левый,1 владелец,Оригинал,Volkswagen ,Polo ,,1.6 LTR ,85, Бензин,4,579000,0
4077,2017,74500,2012 – н.в. ,компактвэн,синий,механическая,передний,Левый,2 владельца,Оригинал,Renault ,Dokker ,,1.5 LTR ,90, Дизель,5,890000,0
4078,2013,98000,III 2013 – 2016 ,купе,синий,механическая,передний,Левый,3 или более,Оригинал,Kia ,Cerato ,7 лет и 7 месяцев,2.0 LTR ,150, Бензин,2,749000,0
4079,2018,6725,I 2017 – н.в. ,лифтбек,белый,автоматическая,полный,Левый,1 владелец,Оригинал,Kia ,Stinger ,,2.0 LTR ,247, Бензин,5,2184999,0
4080,2011,135627,IV 2008 – 2012 ,хэтчбек 5 дв.,красный,роботизированная,передний,Левый,3 или более,Оригинал,SEAT ,Ibiza ,,1.6 LTR ,105, Бензин,5,419000,0
4081,2017,44000,VII (G30/G31) 2016 – 2020 ,седан,серый,автоматическая,полный,Левый,3 или более,Оригинал,BMW ,5 серии ,,2.0 LTR ,249, Бензин,4,2950000,0
4082,2008,202786,II (GH) 2007 – 2009 ,седан,чёрный,механическая,передний,Левый,2 владельца,Оригинал,Mazda ,6 ,,2.0 LTR ,147, Бензин,4,450000,0
4083,2008,145013,VIII 2005 – 2009 ,хэтчбек 5 дв.,бежевый,роботизированная,передний,Левый,3 или более,Оригинал,Honda ,Civic ,,1.8 LTR ,140, Бензин,5,429000,0
4084,2013,188000,I 2012 – н.в. ,универсал 5 дв.,серебристый,механическая,передний,Левый,3 или более,Оригинал,LADA (ВАЗ) ,Largus ,,1.6 LTR ,84, Бензин,5,320000,0
4085,2015,130312,IV 2011 – 2015 ,внедорожник 5 дв.,коричневый,автоматическая,полный,Левый,2 владельца,Оригинал,Honda ,CR-V ,,2.0 LTR ,150, Бензин,5,1769000,0
4086,2013,110032,2012 – 2014 ,внедорожник 5 дв.,белый,вариатор,полный,Левый,1 владелец,Оригинал,Infiniti ,JX ,,3.5 LTR ,265, Бензин,5,1550000,0
4087,2013,45994,I 2009 – 2014 ,хэтчбек 5 дв.,красный,механическая,передний,Левый,1 владелец,Оригинал,Renault ,Sandero ,,1.6 LTR ,84, Бензин,5,560000,0
4088,2008,202786,II (GH) 2007 – 2009 ,седан,чёрный,механическая,передний,Левый,2 владельца,Оригинал,Mazda ,6 ,,2.0 LTR ,147, Бензин,4,450000,0
