,production_date,mileage,model_date,carconfig,colour,transmission,drive_unit,wheel,owners,licence,brand,model_name,age,engine_displacement,power,fuel_type,number_of_doors,price,test
328,2010,138000,II Рестайлинг 2007 – 2011 ,хэтчбек 5 дв.,чёрный,механическая,передний,Левый,3 или более,Оригинал,Ford ,Focus ,,1.8 LTR ,125, Бензин,5,395000,0
329,2018,102638,IV (CA40) Рестайлинг 2015 – 2019 ,внедорожник 5 дв.,фиолетовый,вариатор,полный,Левый,1 владелец,Оригинал,Toyota ,RAV4 ,,2.0 LTR ,146, Бензин,5,1845000,0
330,2013,163929,III 2012 – 2015 ,внедорожник 5 дв.,чёрный,вариатор,полный,Левый,1 владелец,Оригинал,Mitsubishi ,Outlander ,,2.4 LTR ,167, Бензин,5,1160000,0
331,2009,137000,II Рестайлинг 2007 – 2011 ,седан,чёрный,механическая,передний,Левый,3 или более,Оригинал,Ford ,Focus ,,1.8 LTR ,125, Бензин,4,379000,0
332,2012,127000,I 2006 – 2013 ,седан,серебристый,механическая,передний,Левый,3 или более,Оригинал,Nissan ,Almera Classic ,,1.6 LTR ,107, Бензин,4,375000,0
333,2010,138000,II Рестайлинг 2007 – 2011 ,хэтчбек 5 дв.,чёрный,механическая,передний,Левый,3 или более,Оригинал,Ford ,Focus ,,1.8 LTR ,125, Бензин,5,395000,0
334,2017,253446,"V (W213, S213, C238) 2016 – н.в. ",седан,чёрный,автоматическая,задний,Левый,2 владельца,Оригинал,Mercedes-Benz ,E-Класс ,,2.0 LTR ,184, Бензин,4,1550000,0
335,2016,117260,V Рестайлинг 2015 – 2018 ,внедорожник 5 дв.,белый,автоматическая,полный,Левый,2 владельца,Оригинал,Ford ,Explorer ,,3.5 LTR ,345, Бензин,5,2239000,0
336,2010,265814,II 2006 – 2010 ,внедорожник 5 дв.,чёрный,автоматическая,полный,Левый,3 или более,Оригинал,Land Rover ,Freelander ,,2.2 LTR ,160, Дизель,5,808000,0
337,2010,203523,III 2008 – 2014 ,хэтчбек 5 дв.,чёрный,автоматическая,передний,Левый,1 владелец,Оригинал,Renault ,Megane ,,1.6 LTR ,106, Бензин,5,390000,0
338,2004,220086,I Рестайлинг 2001 – 2005 ,седан,серый,механическая,передний,Левый,3 или более,Оригинал,Ford ,Focus ,,1.8 LTR ,115, Бензин,4,165000,0
339,2017,56588,III (D10) 2014 – н.в. ,внедорожник 5 дв.,чёрный,механическая,полный,Левый,1 владелец,Оригинал,Nissan ,Terrano ,,2.0 LTR ,143, Бензин,5,1017000,0
340,2016,97000,III (A7) 2013 – 2017 ,лифтбек,коричневый,роботизированная,передний,Левый,2 владельца,Оригинал,Skoda ,Octavia ,,2.0 LTR ,143, Дизель,5,1169000,0
341,2007,239550,2003 – 2011 ,минивэн,серый,автоматическая,передний,Левый,2 владельца,Оригинал,Mitsubishi ,Grandis ,,2.4 LTR ,165, Бензин,5,585000,0
342,2016,118567,I 2014 – 2018 ,внедорожник 5 дв.,оранжевый,роботизированная,передний,Левый,2 владельца,Оригинал,Ford ,EcoSport ,,1.6 LTR ,122, Бензин,5,849900,0
343,2018,32639,I Рестайлинг 2014 – 2019 ,внедорожник 5 дв.,чёрный,вариатор,передний,Левый,1 владелец,Оригинал,Nissan ,Juke ,,1.6 LTR ,117, Бензин,5,1372000,0
344,2015,106000,I 2012 – 2016 ,внедорожник 5 дв.,белый,автоматическая,передний,Левый,1 владелец,Оригинал,Opel ,Mokka ,,1.4 LTR ,140, Бензин,5,977000,0
345,2018,72539,I 2015 – н.в. ,седан,серый,роботизированная,передний,Левый,1 владелец,Оригинал,LADA (ВАЗ) ,Vesta ,,1.6 LTR ,106, Бензин,4,499000,0
346,2015,125300,IV (CA40) 2012 – 2015 ,внедорожник 5 дв.,чёрный,автоматическая,полный,Левый,2 владельца,Оригинал,Toyota ,RAV4 ,,2.2 LTR ,149, Дизель,5,1767000,0
347,2015,156096,I Рестайлинг 2013 – 2017 ,внедорожник 5 дв.,серый,автоматическая,полный,Левый,2 владельца,Оригинал,Volvo ,XC60 ,,2.4 LTR ,190, Дизель,5,1785000,0
348,2019,46316,I 2016 – 2020 ,внедорожник 5 дв.,серый,автоматическая,полный,Левый,1 владелец,Оригинал,Hyundai ,Creta ,,2.0 LTR ,149, Бензин,5,1557000,0
349,2008,81000,I 2002 – 2009 ,внедорожник 5 дв.,зелёный,механическая,полный,Левый,2 владельца,Оригинал,Chevrolet ,Niva ,,1.7 LTR ,80, Бензин,5,285000,0
350,2018,32334,V Рестайлинг 2014 – 2020 ,седан,синий,автоматическая,передний,Левый,1 владелец,Оригинал,Volkswagen ,Polo ,,1.6 LTR ,110, Бензин,4,799000,0
351,2014,141299,I 2010 – 2016 ,внедорожник 5 дв.,зелёный,автоматическая,полный,Левый,3 или более,Оригинал,MINI ,Countryman ,,1.6 LTR ,184, Бензин,5,1197000,0
352,2014,73500,II 2013 – 2018 ,хэтчбек 5 дв.,чёрный,механическая,передний,Левый,1 владелец,Оригинал,Renault ,Sandero ,,1.6 LTR ,82, Бензин,5,575000,0
353,2011,80000,1982 – 2012 ,седан,серебристый,механическая,задний,Левый,3 или более,Оригинал,LADA (ВАЗ) ,2107 ,,1.6 LTR ,74, Бензин,4,130000,0
354,2020,19267,I Рестайлинг 2018 – н.в. ,седан,серый,механическая,передний,Левый,1 владелец,Оригинал,LADA (ВАЗ) ,Granta ,,1.6 LTR ,87, Бензин,4,529000,0
355,1999,256961,III 1998 – 2004 ,седан,серебристый,механическая,полный,Левый,3 или более,Оригинал,Subaru ,Legacy ,,2.0 LTR ,125, Бензин,4,140000,0
356,2011,125000,I 2010 – 2012 ,внедорожник 5 дв.,серебристый,механическая,передний,Левый,1 владелец,Оригинал,Vortex ,Tingo ,,1.9 LTR ,132, Бензин,5,265000,0
357,2008,140000,ll 2008 – 2012 ,седан,чёрный,автоматическая,передний,Левый,1 владелец,Оригинал,Renault ,Symbol ,,1.4 LTR ,98, Бензин,4,310000,0
358,2011,249000,H Рестайлинг 2006 – 2014 ,универсал 5 дв.,серый,механическая,передний,Левый,2 владельца,Оригинал,Opel ,Astra ,,1.6 LTR ,115, Бензин,5,360000,0
359,2011,179792,I (8R) 2008 – 2012 ,внедорожник 5 дв.,белый,роботизированная,полный,Левый,3 или более,Оригинал,Audi ,Q5 ,,2.0 LTR ,211, Бензин,5,1190000,0
360,2007,188822,II 2005 – 2008 ,седан,синий,механическая,передний,Левый,2 владельца,Оригинал,Ford ,Focus ,,1.8 LTR ,125, Бензин,4,360000,0
361,2015,125000,III (D10) 2014 – н.в. ,внедорожник 5 дв.,чёрный,автоматическая,передний,Левый,3 или более,Оригинал,Nissan ,Terrano ,,2.0 LTR ,135, Бензин,5,740000,0
362,2015,89819,I Рестайлинг 2014 – 2017 ,хэтчбек 5 дв.,оранжевый,автоматическая,передний,Левый,2 владельца,Оригинал,Hyundai ,Solaris ,,1.4 LTR ,107, Бензин,5,680000,0
363,2017,67000,II 2013 – 2018 ,хэтчбек 5 дв.,белый,механическая,передний,Левый,1 владелец,Оригинал,LADA (ВАЗ) ,Kalina ,,1.6 LTR ,114, Бензин,5,515515,0
364,2014,86107,III Рестайлинг 2014 – 2016 ,внедорожник 5 дв.,белый,автоматическая,передний,Левый,1 владелец,Оригинал,Kia ,Sportage ,,2.0 LTR ,150, Бензин,5,1160000,0
365,2012,155668,I 2012 – н.в. ,универсал 5 дв.,серебристый,механическая,передний,Левый,3 или более,Оригинал,LADA (ВАЗ) ,Largus ,,1.6 LTR ,105," Бензин, газобаллонное оборудование",5,439900,0
366,2006,182700,I Рестайлинг 2 2003 – 2007 ,минивэн,серый,автоматическая,полный,Левый,3 или более,Оригинал,Hyundai ,Starex ,,2.5 LTR ,140, Дизель,5,770000,0
367,2016,51579,I 2012 – 2017 ,лифтбек,серебристый,механическая,передний,Левый,1 владелец,Оригинал,Skoda ,Rapid ,,1.6 LTR ,90, Бензин,5,739900,0
368,2016,65000,I 2011 – 2018 ,лифтбек,чёрный,роботизированная,передний,Левый,2 владельца,Оригинал,LADA (ВАЗ) ,Granta ,,1.6 LTR ,106, Бензин,5,390000,0
369,2002,208919,III 1999 – 2002 ,внедорожник 5 дв.,серебристый,механическая,полный,Левый,3 или более,Дубликат,Mitsubishi ,Pajero ,,3.2 LTR ,165, Дизель,5,509900,0
370,2018,72539,I 2015 – н.в. ,седан,серый,роботизированная,передний,Левый,1 владелец,Оригинал,LADA (ВАЗ) ,Vesta ,,1.6 LTR ,106, Бензин,4,499000,0
371,2016,97000,III (A7) 2013 – 2017 ,лифтбек,коричневый,роботизированная,передний,Левый,2 владельца,Оригинал,Skoda ,Octavia ,,2.0 LTR ,143, Дизель,5,1169000,0
372,2010,265814,II 2006 – 2010 ,внедорожник 5 дв.,чёрный,автоматическая,полный,Левый,3 или более,Оригинал,Land Rover ,Freelander ,,2.2 LTR ,160, Дизель,5,808000,0
373,2019,46316,I 2016 – 2020 ,внедорожник 5 дв.,серый,автоматическая,полный,Левый,1 владелец,Оригинал,Hyundai ,Creta ,,2.0 LTR ,149, Бензин,5,1557000,0
374,2007,148078,I 2002 – 2009 ,седан,чёрный,механическая,передний,Левый,2 владельца,Оригинал,Chevrolet ,Lanos ,,1.5 LTR ,86, Бензин,4,130000,0
375,2013,195555,II 2011 – 2016 ,седан,белый,механическая,передний,Левый,3 или более,Оригинал,Chevrolet ,Cobalt ,,1.5 LTR ,105, Бензин,4,360000,0
376,2004,220086,I Рестайлинг 2001 – 2005 ,седан,серый,механическая,передний,Левый,3 или более,Оригинал,Ford ,Focus ,,1.8 LTR ,115, Бензин,4,165000,0
377,2010,203523,III 2008 – 2014 ,хэтчбек 5 дв.,чёрный,автоматическая,передний,Левый,1 владелец,Оригинал,Renault ,Megane ,,1.6 LTR ,106, Бензин,5,390000,0
378,2013,126000,VI (F3x) 2011 – 2016 ,лифтбек,белый,автоматическая,задний,Левый,2 владельца,Оригинал,BMW ,3 серии ,1 год и 7 месяцев,2.0 LTR ,184, Бензин,5,1350000,0
379,2018,32639,I Рестайлинг 2014 – 2019 ,внедорожник 5 дв.,чёрный,вариатор,передний,Левый,1 владелец,Оригинал,Nissan ,Juke ,,1.6 LTR ,117, Бензин,5,1372000,0
380,2006,250000,2004 – 2011 ,седан,чёрный,автоматическая,передний,Левый,3 или более,Оригинал,Peugeot ,407 ,2 месяца,2.0 LTR ,140, Бензин,4,205000,0
381,2018,32334,V Рестайлинг 2014 – 2020 ,седан,синий,автоматическая,передний,Левый,1 владелец,Оригинал,Volkswagen ,Polo ,,1.6 LTR ,110, Бензин,4,799000,0
382,2007,239550,2003 – 2011 ,минивэн,серый,автоматическая,передний,Левый,2 владельца,Оригинал,Mitsubishi ,Grandis ,,2.4 LTR ,165, Бензин,5,585000,0
383,1999,256961,III 1998 – 2004 ,седан,серебристый,механическая,полный,Левый,3 или более,Оригинал,Subaru ,Legacy ,,2.0 LTR ,125, Бензин,4,140000,0
384,2016,118567,I 2014 – 2018 ,внедорожник 5 дв.,оранжевый,роботизированная,передний,Левый,2 владельца,Оригинал,Ford ,EcoSport ,,1.6 LTR ,122, Бензин,5,849900,0
385,2003,100000,1998 – 2009 ,хэтчбек 5 дв.,зелёный,механическая,передний,Левый,2 владельца,Оригинал,LADA (ВАЗ) ,2112 ,,1.5 LTR ,92, Бензин,5,85000,0
386,2020,19267,I Рестайлинг 2018 – н.в. ,седан,серый,механическая,передний,Левый,1 владелец,Оригинал,LADA (ВАЗ) ,Granta ,,1.6 LTR ,87, Бензин,4,529000,0
387,2015,156096,I Рестайлинг 2013 – 2017 ,внедорожник 5 дв.,серый,автоматическая,полный,Левый,2 владельца,Оригинал,Volvo ,XC60 ,,2.4 LTR ,190, Дизель,5,1785000,0
388,2015,125300,IV (CA40) 2012 – 2015 ,внедорожник 5 дв.,чёрный,автоматическая,полный,Левый,2 владельца,Оригинал,Toyota ,RAV4 ,,2.2 LTR ,149, Дизель,5,1767000,0
389,2014,73500,II 2013 – 2018 ,хэтчбек 5 дв.,чёрный,механическая,передний,Левый,1 владелец,Оригинал,Renault ,Sandero ,,1.6 LTR ,82, Бензин,5,575000,0
390,2011,249000,H Рестайлинг 2006 – 2014 ,универсал 5 дв.,серый,механическая,передний,Левый,2 владельца,Оригинал,Opel ,Astra ,,1.6 LTR ,115, Бензин,5,360000,0
391,2006,250000,II (W203) Рестайлинг 2004 – 2008 ,седан,серебристый,автоматическая,задний,Левый,3 или более,Оригинал,Mercedes-Benz ,C-Класс ,6 лет и 1 месяц,1.8 LTR ,143, Бензин,4,495000,0
392,2008,140000,ll 2008 – 2012 ,седан,чёрный,автоматическая,передний,Левый,1 владелец,Оригинал,Renault ,Symbol ,,1.4 LTR ,98, Бензин,4,310000,0
393,2012,155668,I 2012 – н.в. ,универсал 5 дв.,серебристый,механическая,передний,Левый,3 или более,Оригинал,LADA (ВАЗ) ,Largus ,,1.6 LTR ,105," Бензин, газобаллонное оборудование",5,439900,0
394,2011,179792,I (8R) 2008 – 2012 ,внедорожник 5 дв.,белый,роботизированная,полный,Левый,3 или более,Оригинал,Audi ,Q5 ,,2.0 LTR ,211, Бензин,5,1190000,0
395,2007,188822,II 2005 – 2008 ,седан,синий,механическая,передний,Левый,2 владельца,Оригинал,Ford ,Focus ,,1.8 LTR ,125, Бензин,4,360000,0
396,2015,89819,I Рестайлинг 2014 – 2017 ,хэтчбек 5 дв.,оранжевый,автоматическая,передний,Левый,2 владельца,Оригинал,Hyundai ,Solaris ,,1.4 LTR ,107, Бензин,5,680000,0
397,2017,67000,II 2013 – 2018 ,хэтчбек 5 дв.,белый,механическая,передний,Левый,1 владелец,Оригинал,LADA (ВАЗ) ,Kalina ,,1.6 LTR ,114, Бензин,5,515515,0
398,2014,86107,III Рестайлинг 2014 – 2016 ,внедорожник 5 дв.,белый,автоматическая,передний,Левый,1 владелец,Оригинал,Kia ,Sportage ,,2.0 LTR ,150, Бензин,5,1160000,0
399,2014,141299,I 2010 – 2016 ,внедорожник 5 дв.,зелёный,автоматическая,полный,Левый,3 или более,Оригинал,MINI ,Countryman ,,1.6 LTR ,184, Бензин,5,1197000,0
400,2011,125000,I 2010 – 2012 ,внедорожник 5 дв.,серебристый,механическая,передний,Левый,1 владелец,Оригинал,Vortex ,Tingo ,,1.9 LTR ,132, Бензин,5,265000,0
401,2002,208919,III 1999 – 2002 ,внедорожник 5 дв.,серебристый,механическая,полный,Левый,3 или более,Дубликат,Mitsubishi ,Pajero ,,3.2 LTR ,165, Дизель,5,509900,0
402,2019,38870,I (G07) 2018 – н.в. ,внедорожник 5 дв.,серый,автоматическая,полный,Левый,1 владелец,Оригинал,BMW ,X7 ,,3.0 LTR ,249, Дизель,5,6749000,0
403,2017,87418,I Рестайлинг 2015 – 2019 ,универсал 5 дв.,серый,автоматическая,передний,Левый,1 владелец,Оригинал,Hyundai ,i40 ,,2.0 LTR ,150, Бензин,5,1285000,0
404,2012,150616,II 2007 – 2013 ,универсал 5 дв.,чёрный,автоматическая,полный,Левый,2 владельца,Оригинал,Volvo ,XC70 ,,2.4 LTR ,215, Дизель,5,1470000,0
405,2005,197008,I (BK) 2003 – 2006 ,седан,синий,механическая,передний,Левый,3 или более,Оригинал,Mazda ,3 ,,2.0 LTR ,150, Бензин,4,415000,0
406,2007,222000,IX 2000 – 2007 ,седан,серебристый,автоматическая,передний,Левый,2 владельца,Оригинал,Mitsubishi ,Lancer ,,1.6 LTR ,98, Бензин,4,303000,0
407,2015,82602,VII (B17) 2012 – 2017 ,седан,чёрный,вариатор,передний,Левый,2 владельца,Оригинал,Nissan ,Sentra ,,1.6 LTR ,117, Бензин,4,690000,0
408,2015,75000,IV (CA40) Рестайлинг 2015 – 2019 ,внедорожник 5 дв.,белый,вариатор,передний,Левый,3 или более,Оригинал,Toyota ,RAV4 ,,2.0 LTR ,146, Бензин,5,1600000,0
409,2010,162845,III 2010 – 2014 ,внедорожник 5 дв.,коричневый,автоматическая,полный,Левый,3 или более,Оригинал,Kia ,Sportage ,,2.0 LTR ,150, Бензин,5,815000,0
410,2014,131000,I Рестайлинг 2010 – 2017 ,внедорожник 5 дв.,белый,автоматическая,полный,Левый,3 или более,Оригинал,Opel ,Antara ,,2.4 LTR ,167, Бензин,5,890000,0
411,2013,113000,I (8U) 2011 – 2014 ,внедорожник 5 дв.,белый,роботизированная,полный,Левый,2 владельца,Оригинал,Audi ,Q3 ,,2.0 LTR ,170, Бензин,5,1149000,0
412,2014,91867,V (MD) Рестайлинг 2013 – 2016 ,седан,синий,механическая,передний,Левый,2 владельца,Оригинал,Hyundai ,Elantra ,,1.6 LTR ,132, Бензин,4,705000,0
413,2017,65990,II Рестайлинг 2016 – 2019 ,хэтчбек 5 дв.,чёрный,роботизированная,передний,Левый,1 владелец,Оригинал,Kia ,Soul ,,1.6 LTR ,204, Бензин,5,1380000,0
414,2011,123500,1982 – 2012 ,седан,серебристый,механическая,задний,Левый,3 или более,Дубликат,LADA (ВАЗ) ,2107 ,,1.6 LTR ,74, Бензин,4,130000,0
415,2008,119679,II (W164) Рестайлинг 2008 – 2011 ,внедорожник 5 дв.,серебристый,автоматическая,полный,Левый,2 владельца,Оригинал,Mercedes-Benz ,M-Класс ,,3.5 LTR ,272, Бензин,5,880000,0
416,2017,269700,II Рестайлинг 2016 – 2018 ,компактвэн,белый,механическая,передний,Левый,3 или более,Оригинал,Citroen ,C4 Picasso ,,1.6 LTR ,115, Дизель,5,675000,0
417,2017,50559,III (D10) 2014 – н.в. ,внедорожник 5 дв.,серый,автоматическая,полный,Левый,1 владелец,Оригинал,Nissan ,Terrano ,,2.0 LTR ,143, Бензин,5,1050000,0
418,2019,13164,I 2017 – н.в. ,седан,чёрный,автоматическая,полный,Левый,2 владельца,Оригинал,Genesis ,G70 ,,2.0 LTR ,197, Бензин,4,2550000,0
419,2016,104500,III 2013 – 2019 ,внедорожник 5 дв.,чёрный,вариатор,полный,Левый,2 владельца,Оригинал,Nissan ,X-Trail ,,2.5 LTR ,171, Бензин,5,1559000,0
420,2020,2696,I 2017 – н.в. ,седан,синий,автоматическая,полный,Левый,1 владелец,Оригинал,Genesis ,G70 ,,2.0 LTR ,197, Бензин,4,3215000,0
421,2017,63851,II 2013 – 2018 ,хэтчбек 5 дв.,синий,автоматическая,передний,Левый,1 владелец,Оригинал,Renault ,Sandero ,,1.6 LTR ,102, Бензин,5,770000,0
422,2007,178331,III 2006 – 2010 ,седан,красный,автоматическая,передний,Левый,2 владельца,Оригинал,Chrysler ,Sebring ,,2.4 LTR ,172, Бензин,4,425000,0
423,2013,126574,VII Рестайлинг 2011 – 2015 ,пикап двойная кабина,серый,механическая,полный,Левый,1 владелец,Оригинал,Toyota ,Hilux ,,2.5 LTR ,144, Дизель,4,1425000,0
424,2009,213664,I 2007 – 2013 ,седан,чёрный,механическая,передний,Левый,3 или более,Оригинал,LADA (ВАЗ) ,Priora ,,1.6 LTR ,98, Бензин,4,160000,0
425,2017,124905,IV 2015 – 2018 ,седан,серый,автоматическая,передний,Левый,2 владельца,Оригинал,Kia ,Optima ,,2.4 LTR ,188, Бензин,4,1520000,0
426,2011,161082,II (A5) Рестайлинг 2008 – 2013 ,лифтбек,чёрный,механическая,передний,Левый,3 или более,Оригинал,Skoda ,Octavia ,,1.6 LTR ,102, Бензин,5,505000,0
427,2014,178000,I (4L) Рестайлинг 2009 – 2015 ,внедорожник 5 дв.,синий,автоматическая,полный,Левый,1 владелец,Оригинал,Audi ,Q7 ,,3.0 LTR ,245, Дизель,5,2500000,0
428,2018,90023,I 2012 – н.в. ,фургон,белый,механическая,передний,Левый,1 владелец,Оригинал,LADA (ВАЗ) ,Largus ,,1.6 LTR ,87, Бензин,5,535000,0
429,2008,178322,II 2006 – 2010 ,внедорожник 5 дв.,синий,автоматическая,полный,Левый,2 владельца,Оригинал,Land Rover ,Freelander ,,2.2 LTR ,160, Дизель,5,897000,0
430,2013,297000,III (GJ) 2012 – 2015 ,седан,чёрный,автоматическая,передний,Левый,1 владелец,Оригинал,Mazda ,6 ,,2.5 LTR ,192, Бензин,4,1090000,0
431,2013,168375,B Рестайлинг 2008 – 2014 ,компактвэн,чёрный,механическая,передний,Левый,2 владельца,Оригинал,Opel ,Zafira ,,1.8 LTR ,140, Бензин,5,695000,0
432,2008,169410,III Рестайлинг 2008 – 2012 ,внедорожник 5 дв.,серый,механическая,полный,Левый,3 или более,Оригинал,Suzuki ,Grand Vitara ,,2.4 LTR ,169, Бензин,5,645000,0
433,2013,168682,I Рестайлинг 2013 – 2015 ,внедорожник 5 дв.,белый,механическая,передний,Левый,1 владелец,Оригинал,Hyundai ,ix35 ,,2.0 LTR ,150, Бензин,5,790000,0
434,2017,33993,III (BM) Рестайлинг 2016 – 2019 ,седан,серый,автоматическая,передний,Левый,2 владельца,Оригинал,Mazda ,3 ,,1.5 LTR ,120, Бензин,4,1360000,0
435,2003,100000,1998 – 2009 ,хэтчбек 5 дв.,зелёный,механическая,передний,Левый,2 владельца,Оригинал,LADA (ВАЗ) ,2112 ,,1.5 LTR ,92, Бензин,5,85000,0
436,2016,79237,III Рестайлинг 2 2015 – 2018 ,внедорожник 5 дв.,чёрный,вариатор,полный,Левый,2 владельца,Оригинал,Mitsubishi ,Outlander ,,2.0 LTR ,146, Бензин,5,1394000,0
437,2019,39292,II 2015 – 2020 ,внедорожник 5 дв.,чёрный,автоматическая,полный,Левый,1 владелец,Оригинал,Toyota ,Fortuner ,,2.8 LTR ,177, Дизель,5,2930000,0
438,2014,107379,II 2012 – 2016 ,внедорожник 5 дв.,чёрный,автоматическая,полный,Левый,2 владельца,Оригинал,Ford ,Kuga ,,1.6 LTR ,182, Бензин,5,1150000,0
439,2013,124387,II (W246) 2011 – 2014 ,хэтчбек 5 дв.,чёрный,роботизированная,передний,Левый,1 владелец,Оригинал,Mercedes-Benz ,B-Класс ,,1.6 LTR ,122, Бензин,5,940000,0
440,2010,260025,II 2009 – 2012 ,внедорожник 5 дв.,серебристый,автоматическая,полный,Левый,2 владельца,Оригинал,Kia ,Sorento ,,2.4 LTR ,175, Бензин,5,805000,0
441,2018,26005,IV 2016 – 2018 ,внедорожник 5 дв.,серый,автоматическая,полный,Левый,1 владелец,Оригинал,Kia ,Sportage ,,2.4 LTR ,184, Бензин,5,2220000,0
442,2009,140000,I 2007 – 2011 ,внедорожник 5 дв.,чёрный,автоматическая,полный,Левый,3 или более,Оригинал,Volkswagen ,Tiguan ,,2.0 LTR ,140, Дизель,5,690000,0
443,2018,51108,I 2016 – н.в. ,внедорожник 5 дв.,белый,роботизированная,полный,Левый,1 владелец,Оригинал,Skoda ,Kodiaq ,,1.4 LTR ,150, Бензин,5,2365000,0
444,2017,99899,I 2015 – н.в. ,седан,коричневый,механическая,передний,Левый,1 владелец,Оригинал,LADA (ВАЗ) ,Vesta ,,1.6 LTR ,106, Бензин,4,505000,0
445,2020,2696,I 2017 – н.в. ,седан,синий,автоматическая,полный,Левый,1 владелец,Оригинал,Genesis ,G70 ,,2.0 LTR ,197, Бензин,4,3215000,0
446,2010,162845,III 2010 – 2014 ,внедорожник 5 дв.,коричневый,автоматическая,полный,Левый,3 или более,Оригинал,Kia ,Sportage ,,2.0 LTR ,150, Бензин,5,815000,0
447,2017,50559,III (D10) 2014 – н.в. ,внедорожник 5 дв.,серый,автоматическая,полный,Левый,1 владелец,Оригинал,Nissan ,Terrano ,,2.0 LTR ,143, Бензин,5,1050000,0
448,2016,79237,III Рестайлинг 2 2015 – 2018 ,внедорожник 5 дв.,чёрный,вариатор,полный,Левый,2 владельца,Оригинал,Mitsubishi ,Outlander ,,2.0 LTR ,146, Бензин,5,1394000,0
449,2007,178331,III 2006 – 2010 ,седан,красный,автоматическая,передний,Левый,2 владельца,Оригинал,Chrysler ,Sebring ,,2.4 LTR ,172, Бензин,4,425000,0
450,2017,65990,II Рестайлинг 2016 – 2019 ,хэтчбек 5 дв.,чёрный,роботизированная,передний,Левый,1 владелец,Оригинал,Kia ,Soul ,,1.6 LTR ,204, Бензин,5,1380000,0
451,2013,113000,I (8U) 2011 – 2014 ,внедорожник 5 дв.,белый,роботизированная,полный,Левый,2 владельца,Оригинал,Audi ,Q3 ,,2.0 LTR ,170, Бензин,5,1149000,0
452,2008,119679,II (W164) Рестайлинг 2008 – 2011 ,внедорожник 5 дв.,серебристый,автоматическая,полный,Левый,2 владельца,Оригинал,Mercedes-Benz ,M-Класс ,,3.5 LTR ,272, Бензин,5,880000,0
453,2017,269700,II Рестайлинг 2016 – 2018 ,компактвэн,белый,механическая,передний,Левый,3 или более,Оригинал,Citroen ,C4 Picasso ,,1.6 LTR ,115, Дизель,5,675000,0
454,2018,51108,I 2016 – н.в. ,внедорожник 5 дв.,белый,роботизированная,полный,Левый,1 владелец,Оригинал,Skoda ,Kodiaq ,,1.4 LTR ,150, Бензин,5,2365000,0
455,2017,63851,II 2013 – 2018 ,хэтчбек 5 дв.,синий,автоматическая,передний,Левый,1 владелец,Оригинал,Renault ,Sandero ,,1.6 LTR ,102, Бензин,5,770000,0
456,2008,178322,II 2006 – 2010 ,внедорожник 5 дв.,синий,автоматическая,полный,Левый,2 владельца,Оригинал,Land Rover ,Freelander ,,2.2 LTR ,160, Дизель,5,897000,0
457,2011,161082,II (A5) Рестайлинг 2008 – 2013 ,лифтбек,чёрный,механическая,передний,Левый,3 или более,Оригинал,Skoda ,Octavia ,,1.6 LTR ,102, Бензин,5,505000,0
458,2017,124905,IV 2015 – 2018 ,седан,серый,автоматическая,передний,Левый,2 владельца,Оригинал,Kia ,Optima ,,2.4 LTR ,188, Бензин,4,1520000,0
459,2013,126574,VII Рестайлинг 2011 – 2015 ,пикап двойная кабина,серый,механическая,полный,Левый,1 владелец,Оригинал,Toyota ,Hilux ,,2.5 LTR ,144, Дизель,4,1425000,0
460,2013,33650,I 2010 – 2015 ,внедорожник 5 дв.,белый,механическая,полный,Левый,1 владелец,Оригинал,Renault ,Duster ,,2.0 LTR ,135, Бензин,5,840000,0
461,2008,169410,III Рестайлинг 2008 – 2012 ,внедорожник 5 дв.,серый,механическая,полный,Левый,3 или более,Оригинал,Suzuki ,Grand Vitara ,,2.4 LTR ,169, Бензин,5,645000,0
462,2017,31679,I 2016 – 2020 ,внедорожник 5 дв.,серебристый,автоматическая,передний,Левый,1 владелец,Оригинал,Hyundai ,Creta ,,2.0 LTR ,149, Бензин,5,1425000,0
463,2020,6172,II 2016 – 2020 ,внедорожник 5 дв.,чёрный,роботизированная,полный,Левый,1 владелец,Оригинал,Volkswagen ,Tiguan ,,1.4 LTR ,150, Бензин,5,2035000,0
464,2017,33993,III (BM) Рестайлинг 2016 – 2019 ,седан,серый,автоматическая,передний,Левый,2 владельца,Оригинал,Mazda ,3 ,,1.5 LTR ,120, Бензин,4,1360000,0
465,2014,107379,II 2012 – 2016 ,внедорожник 5 дв.,чёрный,автоматическая,полный,Левый,2 владельца,Оригинал,Ford ,Kuga ,,1.6 LTR ,182, Бензин,5,1150000,0
466,2010,260025,II 2009 – 2012 ,внедорожник 5 дв.,серебристый,автоматическая,полный,Левый,2 владельца,Оригинал,Kia ,Sorento ,,2.4 LTR ,175, Бензин,5,805000,0
467,2013,168682,I Рестайлинг 2013 – 2015 ,внедорожник 5 дв.,белый,механическая,передний,Левый,1 владелец,Оригинал,Hyundai ,ix35 ,,2.0 LTR ,150, Бензин,5,790000,0
468,2015,45117,I Рестайлинг 2014 – 2017 ,хэтчбек 5 дв.,коричневый,механическая,передний,Левый,2 владельца,Оригинал,Hyundai ,Solaris ,,1.6 LTR ,123, Бензин,5,635000,0
469,2017,54621,IV 2015 – 2018 ,седан,чёрный,автоматическая,передний,Левый,1 владелец,Оригинал,Kia ,Optima ,,2.0 LTR ,150, Бензин,4,1280000,0
