,production_date,mileage,model_date,carconfig,colour,transmission,drive_unit,wheel,owners,licence,brand,model_name,age,engine_displacement,power,fuel_type,number_of_doors,price,test
3237,2012,104586,I 2008 – 2012 ,внедорожник 5 дв.,серебристый,роботизированная,полный,Левый,1 владелец,Оригинал,Ford ,Kuga ,,2.0 LTR ,164, Дизель,5,990000,0
3238,2016,50415,II 2013 – 2018 ,хэтчбек 5 дв.,чёрный,механическая,передний,Левый,1 владелец,Оригинал,Renault ,Sandero ,,1.6 LTR ,82, Бензин,5,680000,0
3239,2010,90220,II 2006 – 2010 ,внедорожник 5 дв.,чёрный,автоматическая,полный,Левый,3 или более,Дубликат,Land Rover ,Freelander ,,2.2 LTR ,160, Дизель,5,795000,0
3240,2003,167167,I 2002 – 2009 ,внедорожник 5 дв.,серебристый,механическая,полный,Левый,3 или более,Оригинал,Chevrolet ,Niva ,,1.7 LTR ,80, Бензин,5,149000,0
3241,2018,23000,III 2017 – н.в. ,хэтчбек 5 дв.,бежевый,автоматическая,передний,Левый,2 владельца,Оригинал,Kia ,Picanto ,,1.3 LTR ,84, Бензин,5,932000,0
3242,2019,20200,I Рестайлинг 2018 – н.в. ,седан,серый,механическая,передний,Левый,1 владелец,Оригинал,LADA (ВАЗ) ,Granta ,,1.6 LTR ,87, Бензин,4,499900,0
3243,2019,29800,I 2015 – н.в. ,седан,белый,механическая,передний,Левый,1 владелец,Оригинал,LADA (ВАЗ) ,Vesta ,,1.6 LTR ,106, Бензин,4,689000,0
3244,2010,137500,I 2009 – 2014 ,внедорожник 5 дв.,серый,роботизированная,передний,Левый,3 или более,Оригинал,Skoda ,Yeti ,,1.2 LTR ,105, Бензин,5,479000,0
3245,2011,155804,I Рестайлинг 2010 – 2013 ,внедорожник 5 дв.,серый,механическая,передний,Левый,2 владельца,Оригинал,Nissan ,Qashqai ,,1.6 LTR ,114, Бензин,5,673000,0
3246,2017,76791,I Рестайлинг 2017 – 2020 ,лифтбек,белый,механическая,передний,Левый,1 владелец,Оригинал,Skoda ,Rapid ,,1.6 LTR ,90, Бензин,5,765000,0
3247,2015,96244,I 2015 – н.в. ,седан,серый,механическая,передний,Левый,1 владелец,Оригинал,LADA (ВАЗ) ,Vesta ,,1.6 LTR ,106, Бензин,4,499000,0
3248,2015,89043,I Рестайлинг 2014 – 2019 ,седан,коричневый,автоматическая,полный,Левый,2 владельца,Оригинал,Infiniti ,Q70 ,,3.7 LTR ,333, Бензин,4,1845000,0
3249,2011,199738,II (F25) 2010 – 2014 ,внедорожник 5 дв.,белый,автоматическая,полный,Левый,3 или более,Оригинал,BMW ,X3 ,,2.0 LTR ,184, Дизель,5,1395000,0
3250,2012,118000,V (MD) 2010 – 2014 ,седан,чёрный,автоматическая,передний,Левый,2 владельца,Оригинал,Hyundai ,Elantra ,,1.6 LTR ,132, Бензин,4,710000,0
3251,2011,132070,I 2007 – 2013 ,хэтчбек 5 дв.,серый,механическая,передний,Левый,3 или более,Оригинал,LADA (ВАЗ) ,Priora ,,1.6 LTR ,98, Бензин,5,216600,0
3252,2019,33121,I 2012 – н.в. ,универсал 5 дв.,белый,механическая,передний,Левый,1 владелец,Оригинал,LADA (ВАЗ) ,Largus ,,1.6 LTR ,87, Бензин,5,698000,0
3253,2019,20200,I Рестайлинг 2018 – н.в. ,седан,серый,механическая,передний,Левый,1 владелец,Оригинал,LADA (ВАЗ) ,Granta ,,1.6 LTR ,87, Бензин,4,499900,0
3254,2019,29800,I 2015 – н.в. ,седан,белый,механическая,передний,Левый,1 владелец,Оригинал,LADA (ВАЗ) ,Vesta ,,1.6 LTR ,106, Бензин,4,689000,0
3255,2017,76791,I Рестайлинг 2017 – 2020 ,лифтбек,белый,механическая,передний,Левый,1 владелец,Оригинал,Skoda ,Rapid ,,1.6 LTR ,90, Бензин,5,765000,0
3256,2017,65000,I Рестайлинг 2015 – н.в. ,внедорожник 5 дв.,зелёный,механическая,полный,Левый,1 владелец,Оригинал,Renault ,Duster ,,1.6 LTR ,114, Бензин,5,959000,0
3257,2012,160000,I 2004 – 2013 ,хэтчбек 5 дв.,красный,механическая,передний,Левый,2 владельца,Оригинал,LADA (ВАЗ) ,Kalina ,,1.6 LTR ,81, Бензин,5,175000,0
3258,2019,33121,I 2012 – н.в. ,универсал 5 дв.,белый,механическая,передний,Левый,1 владелец,Оригинал,LADA (ВАЗ) ,Largus ,,1.6 LTR ,87, Бензин,5,698000,0
3259,2010,137500,I 2009 – 2014 ,внедорожник 5 дв.,серый,роботизированная,передний,Левый,3 или более,Оригинал,Skoda ,Yeti ,,1.2 LTR ,105, Бензин,5,509000,0
3260,2012,130314,II 2010 – 2016 ,хэтчбек 5 дв.,коричневый,автоматическая,передний,Левый,1 владелец,Оригинал,Citroen ,C4 ,,1.6 LTR ,120, Бензин,5,539800,0
3261,2011,199738,II (F25) 2010 – 2014 ,внедорожник 5 дв.,белый,автоматическая,полный,Левый,3 или более,Оригинал,BMW ,X3 ,,2.0 LTR ,184, Дизель,5,1395000,0
3262,2010,127306,I (4G) 2010 – 2014 ,лифтбек,белый,роботизированная,полный,Левый,1 владелец,Оригинал,Audi ,A7 ,,3.0 LTR ,300, Бензин,5,1245000,0
3263,2011,155804,I Рестайлинг 2010 – 2013 ,внедорожник 5 дв.,серый,механическая,передний,Левый,2 владельца,Оригинал,Nissan ,Qashqai ,,1.6 LTR ,114, Бензин,5,673000,0
3264,2015,96244,I 2015 – н.в. ,седан,серый,механическая,передний,Левый,1 владелец,Оригинал,LADA (ВАЗ) ,Vesta ,,1.6 LTR ,106, Бензин,4,499000,0
3265,2016,93000,III (GJ) Рестайлинг 2015 – 2018 ,седан,красный,автоматическая,передний,Левый,1 владелец,Оригинал,Mazda ,6 ,,2.5 LTR ,192, Бензин,4,1535000,0
3266,2011,132070,I 2007 – 2013 ,хэтчбек 5 дв.,серый,механическая,передний,Левый,3 или более,Оригинал,LADA (ВАЗ) ,Priora ,,1.6 LTR ,98, Бензин,5,216600,0
3267,2015,89043,I Рестайлинг 2014 – 2019 ,седан,коричневый,автоматическая,полный,Левый,2 владельца,Оригинал,Infiniti ,Q70 ,,3.7 LTR ,333, Бензин,4,1845000,0
3268,2015,97138,V (B9) 2015 – 2020 ,седан,чёрный,роботизированная,передний,Левый,3 или более,Дубликат,Audi ,A4 ,,2.0 LTR ,190, Бензин,4,1393000,0
3269,2014,128100,II 2013 – 2018 ,универсал 5 дв.,серебристый,механическая,передний,Левый,2 владельца,Оригинал,LADA (ВАЗ) ,Kalina ,,1.6 LTR ,87, Бензин,5,309000,0
3270,2011,179000,I 2009 – 2013 ,седан,серебристый,механическая,передний,Левый,2 владельца,Оригинал,Renault ,Fluence ,,1.6 LTR ,106, Бензин,4,535800,0
3271,2018,45000,II 2014 – 2019 ,внедорожник 5 дв.,белый,автоматическая,полный,Левый,2 владельца,Оригинал,Volvo ,XC90 ,,2.0 LTR ,235, Дизель,5,3948000,0
3272,2013,92000,I Рестайлинг (FL) 2011 – 2016 ,внедорожник 5 дв.,пурпурный,механическая,передний,Левый,2 владельца,Оригинал,Chery ,Tiggo (T11) ,7 лет и 8 месяцев,1.6 LTR ,126, Бензин,5,349000,0
3273,2020,17000,V Рестайлинг 2014 – 2020 ,седан,белый,механическая,передний,Левый,1 владелец,Оригинал,Volkswagen ,Polo ,,1.6 LTR ,90, Бензин,4,880000,0
3274,2017,88541,I 2016 – 2020 ,внедорожник 5 дв.,серый,механическая,передний,Левый,1 владелец,Оригинал,Hyundai ,Creta ,,1.6 LTR ,123, Бензин,5,949000,0
3275,2019,35000,I 2015 – н.в. ,универсал 5 дв.,белый,механическая,передний,Левый,1 владелец,Оригинал,LADA (ВАЗ) ,Vesta ,,1.6 LTR ,106, Бензин,5,845000,0
3276,2017,240216,II Рестайлинг 2016 – 2018 ,компактвэн,белый,механическая,передний,Левый,3 или более,Оригинал,Citroen ,C4 Picasso ,,1.6 LTR ,115, Дизель,5,739000,0
3277,2017,136000,I Рестайлинг 2015 – н.в. ,внедорожник 5 дв.,чёрный,механическая,полный,Левый,1 владелец,Оригинал,Renault ,Duster ,,1.6 LTR ,114, Бензин,5,730000,0
3278,2017,60103,I 2016 – 2020 ,внедорожник 5 дв.,серебристый,механическая,передний,Левый,1 владелец,Оригинал,Hyundai ,Creta ,,1.6 LTR ,123, Бензин,5,1017000,0
3279,2011,130000,I Рестайлинг 2009 – 2015 ,седан,белый,механическая,передний,Левый,2 владельца,Оригинал,Renault ,Logan ,,1.4 LTR ,75, Бензин,4,259000,0
3280,2012,102242,I 2010 – 2015 ,внедорожник 5 дв.,белый,автоматическая,передний,Левый,1 владелец,Оригинал,Renault ,Duster ,,2.0 LTR ,135, Бензин,5,719000,0
3281,2018,35500,II 2016 – 2020 ,внедорожник 5 дв.,синий,автоматическая,передний,Левый,2 владельца,Оригинал,MINI ,Countryman ,,1.5 LTR ,136, Бензин,5,1917000,0
3282,2017,95000,I Рестайлинг 2013 – 2018 ,внедорожник 5 дв.,синий,механическая,передний,Левый,1 владелец,Оригинал,Skoda ,Yeti ,,1.6 LTR ,110, Бензин,5,1058000,0
3283,2018,293652,I Рестайлинг 2017 – 2020 ,лифтбек,белый,механическая,передний,Левый,1 владелец,Оригинал,Skoda ,Rapid ,,1.6 LTR ,90, Бензин,5,523000,0
3284,2013,153710,II 2013 – 2018 ,хэтчбек 5 дв.,синий,механическая,передний,Левый,1 владелец,Оригинал,LADA (ВАЗ) ,Kalina ,,1.6 LTR ,87, Бензин,5,289000,0
3285,2017,86158,"V (W213, S213, C238) 2016 – н.в. ",купе,белый,автоматическая,задний,Левый,2 владельца,Оригинал,Mercedes-Benz ,E-Класс ,,2.0 LTR ,184, Бензин,2,3097000,0
3286,2016,20261,I Рестайлинг 1993 – 2020 ,внедорожник 3 дв.,коричневый,механическая,полный,Левый,1 владелец,Оригинал,LADA (ВАЗ) ,2121 (4x4) ,,1.7 LTR ,83, Бензин,3,459000,0
3287,2013,59482,I Рестайлинг (FL) 2011 – 2016 ,внедорожник 5 дв.,синий,механическая,передний,Левый,1 владелец,Оригинал,Chery ,Tiggo (T11) ,7 лет и 4 месяца,1.6 LTR ,126, Бензин,5,450000,0
3288,2014,105000,II 2012 – 2015 ,хэтчбек 5 дв.,коричневый,механическая,передний,Левый,2 владельца,Оригинал,Kia ,Ceed ,,1.4 LTR ,100, Бензин,5,699000,0
3289,2013,105000,B7 2011 – 2015 ,седан,чёрный,роботизированная,передний,Левый,3 или более,Оригинал,Volkswagen ,Passat ,,1.8 LTR ,152, Бензин,4,759000,0
3290,2011,179000,I 2009 – 2013 ,седан,серебристый,механическая,передний,Левый,2 владельца,Оригинал,Renault ,Fluence ,,1.6 LTR ,106, Бензин,4,535800,0
3291,2018,45000,II 2014 – 2019 ,внедорожник 5 дв.,белый,автоматическая,полный,Левый,2 владельца,Оригинал,Volvo ,XC90 ,,2.0 LTR ,235, Дизель,5,3948000,0
3292,2017,88541,I 2016 – 2020 ,внедорожник 5 дв.,серый,механическая,передний,Левый,1 владелец,Оригинал,Hyundai ,Creta ,,1.6 LTR ,123, Бензин,5,949000,0
3293,2013,105000,B7 2011 – 2015 ,седан,чёрный,роботизированная,передний,Левый,3 или более,Оригинал,Volkswagen ,Passat ,,1.8 LTR ,152, Бензин,4,759000,0
3294,2013,75297,I 2010 – 2015 ,внедорожник 5 дв.,серебристый,механическая,полный,Левый,1 владелец,Оригинал,Renault ,Duster ,,2.0 LTR ,135, Бензин,5,690000,0
3295,2019,35000,I 2015 – н.в. ,универсал 5 дв.,белый,механическая,передний,Левый,1 владелец,Оригинал,LADA (ВАЗ) ,Vesta ,,1.6 LTR ,106, Бензин,5,845000,0
3296,2012,149203,V 2010 – 2015 ,внедорожник 5 дв.,серый,автоматическая,полный,Левый,2 владельца,Оригинал,Ford ,Explorer ,,3.5 LTR ,294, Бензин,5,1095000,0
3297,2008,80784,I 2002 – 2009 ,внедорожник 5 дв.,зелёный,механическая,полный,Левый,3 или более,Оригинал,Chevrolet ,Niva ,,1.7 LTR ,80, Бензин,5,254000,0
3298,2013,76000,II Рестайлинг 2010 – 2014 ,хэтчбек 5 дв.,белый,механическая,передний,Левый,2 владельца,Оригинал,Skoda ,Fabia ,,1.2 LTR ,70, Бензин,5,496000,0
3299,2019,30000,I 2015 – н.в. ,универсал 5 дв.,белый,механическая,передний,Левый,1 владелец,Оригинал,LADA (ВАЗ) ,Vesta ,,1.6 LTR ,106, Бензин,5,858000,0
3300,2017,86158,"V (W213, S213, C238) 2016 – н.в. ",купе,белый,автоматическая,задний,Левый,2 владельца,Оригинал,Mercedes-Benz ,E-Класс ,,2.0 LTR ,184, Бензин,2,3097000,0
3301,2018,293652,I Рестайлинг 2017 – 2020 ,лифтбек,белый,механическая,передний,Левый,1 владелец,Оригинал,Skoda ,Rapid ,,1.6 LTR ,90, Бензин,5,523000,0
3302,2017,90000,IV 2017 – 2020 ,седан,белый,механическая,передний,Левый,1 владелец,Оригинал,Kia ,Rio ,,1.6 LTR ,123, Бензин,4,850000,0
3303,2018,35800,I Рестайлинг 2017 – 2020 ,лифтбек,белый,механическая,передний,Левый,1 владелец,Оригинал,Skoda ,Rapid ,,1.6 LTR ,90, Бензин,5,793000,0
3304,2013,108382,II 2011 – 2016 ,седан,серый,механическая,передний,Левый,1 владелец,Оригинал,Chevrolet ,Cobalt ,,1.5 LTR ,105, Бензин,4,479000,0
3305,2008,100000,1982 – 2012 ,седан,синий,механическая,задний,Левый,1 владелец,Оригинал,LADA (ВАЗ) ,2107 ,12 лет и 7 месяцев,1.6 LTR ,73, Бензин,4,119000,0
3306,2010,149289,III Рестайлинг 1 2005 – 2012 ,внедорожник 3 дв.,серебристый,механическая,полный,Левый,3 или более,Оригинал,Suzuki ,Jimny ,,1.3 LTR ,85, Бензин,3,748000,0
3307,2003,262671,V (XV30) 2001 – 2004 ,седан,серый,автоматическая,передний,Левый,2 владельца,Оригинал,Toyota ,Camry ,,2.4 LTR ,152, Бензин,4,499000,0
3308,2013,137475,I Рестайлинг 2011 – 2016 ,внедорожник 5 дв.,чёрный,автоматическая,полный,Левый,1 владелец,Оригинал,Volkswagen ,Tiguan ,,2.0 LTR ,140, Дизель,5,959000,0
3309,2017,240216,II Рестайлинг 2016 – 2018 ,компактвэн,белый,механическая,передний,Левый,3 или более,Оригинал,Citroen ,C4 Picasso ,,1.6 LTR ,115, Дизель,5,739000,0
3310,2018,58000,I 2016 – 2020 ,внедорожник 5 дв.,коричневый,механическая,полный,Левый,1 владелец,Оригинал,Renault ,Kaptur ,3 года и 2 месяца,2.0 LTR ,143, Бензин,5,1149000,0
3311,2007,187895,VIII 2005 – 2009 ,седан,чёрный,механическая,передний,Левый,3 или более,Дубликат,Honda ,Civic ,,1.8 LTR ,140, Бензин,4,479000,0
3312,2015,95855,Mk6 Рестайлинг 2012 – 2019 ,седан,белый,механическая,передний,Левый,1 владелец,Оригинал,Ford ,Fiesta ,,1.6 LTR ,105, Бензин,4,659000,0
3313,2018,35383,I 2015 – н.в. ,универсал 5 дв.,красный,механическая,передний,Левый,1 владелец,Оригинал,LADA (ВАЗ) ,Vesta ,2 года и 10 месяцев,1.6 LTR ,106, Бензин,5,729000,0
3314,2014,150000,I 2010 – 2015 ,внедорожник 5 дв.,чёрный,механическая,передний,Левый,1 владелец,Оригинал,Renault ,Duster ,,1.6 LTR ,102, Бензин,5,630000,0
3315,2012,157000,II 2009 – 2012 ,внедорожник 5 дв.,коричневый,автоматическая,полный,Левый,2 владельца,Оригинал,Kia ,Sorento ,,2.4 LTR ,175, Бензин,5,1150000,0
3316,2018,48592,I 2016 – н.в. ,внедорожник 5 дв.,чёрный,роботизированная,полный,Левый,1 владелец,Оригинал,Skoda ,Kodiaq ,,1.4 LTR ,150, Бензин,5,2065000,0
3317,2010,115868,III (C6) Рестайлинг 2008 – 2011 ,седан,чёрный,автоматическая,полный,Левый,3 или более,Оригинал,Audi ,A6 ,,2.8 LTR ,220, Бензин,4,834900,0
3318,2017,116822,IV 2017 – 2020 ,седан,чёрный,автоматическая,передний,Левый,2 владельца,Оригинал,Kia ,Rio ,,1.6 LTR ,123, Бензин,4,917000,0
3319,2016,32500,III 2013 – 2019 ,внедорожник 5 дв.,серебристый,вариатор,полный,Левый,2 владельца,Оригинал,Nissan ,X-Trail ,,2.0 LTR ,144, Бензин,5,1549000,0
3320,2018,88000,I Рестайлинг 2018 – н.в. ,седан,белый,механическая,передний,Левый,1 владелец,Оригинал,LADA (ВАЗ) ,Granta ,,1.6 LTR ,87, Бензин,4,467000,0
3321,2013,154000,200 Series Рестайлинг 1 2012 – 2015 ,внедорожник 5 дв.,чёрный,автоматическая,полный,Левый,1 владелец,Оригинал,Toyota ,Land Cruiser ,,4.6 LTR ,309, Бензин,5,2565000,0
3322,2018,80500,I 2016 – 2020 ,внедорожник 5 дв.,серый,механическая,полный,Левый,1 владелец,Оригинал,Renault ,Kaptur ,,2.0 LTR ,143, Бензин,5,1199000,0
3323,2016,58000,I 2015 – н.в. ,хэтчбек 5 дв.,красный,механическая,передний,Левый,1 владелец,Оригинал,LADA (ВАЗ) ,XRAY ,,1.6 LTR ,110, Бензин,5,696000,0
3324,2017,76101,I 2011 – 2018 ,седан,чёрный,механическая,передний,Левый,1 владелец,Оригинал,LADA (ВАЗ) ,Granta ,,1.6 LTR ,87, Бензин,4,297300,0
3325,2017,98000,"XI (E160, E170) Рестайлинг 2015 – н.в. ",седан,серебристый,вариатор,полный,Правый,1 владелец,Оригинал,Toyota ,Corolla ,7 месяцев,1.5 LTR ,103, Бензин,4,840000,0
3326,2013,136000,2001 – 2013 ,хэтчбек 5 дв.,белый,механическая,передний,Левый,3 или более,Оригинал,LADA (ВАЗ) ,2114 ,,1.6 LTR ,81, Бензин,5,180000,0
3327,2013,93710,I 2010 – 2014 ,внедорожник 5 дв.,белый,вариатор,полный,Левый,3 или более,Оригинал,Nissan ,Juke ,,1.6 LTR ,190, Бензин,5,1047000,0
3328,2011,161000,2008 – 2013 ,внедорожник 5 дв.,белый,автоматическая,полный,Левый,1 владелец,Оригинал,Hyundai ,ix55 ,,3.0 LTR ,239, Дизель,5,1181000,0
3329,2017,31420,I (8U) Рестайлинг 2014 – 2018 ,внедорожник 5 дв.,голубой,роботизированная,передний,Левый,2 владельца,Оригинал,Audi ,Q3 ,,1.4 LTR ,150, Бензин,5,1705000,0
3330,2007,162248,II Рестайлинг 2006 – 2009 ,седан,серебристый,механическая,передний,Левый,3 или более,Дубликат,Toyota ,Avensis ,,1.8 LTR ,129, Бензин,4,543900,0
3331,2018,35383,I 2015 – н.в. ,универсал 5 дв.,красный,механическая,передний,Левый,1 владелец,Оригинал,LADA (ВАЗ) ,Vesta ,2 года и 10 месяцев,1.6 LTR ,106, Бензин,5,729000,0
3332,2004,255000,I Рестайлинг 2003 – 2006 ,седан,серебристый,автоматическая,передний,Левый,3 или более,Оригинал,Kia ,Magentis ,,2.5 LTR ,169, Бензин,4,228000,0
3333,2014,127355,I Рестайлинг 2013 – 2015 ,внедорожник 5 дв.,синий,автоматическая,передний,Левый,1 владелец,Оригинал,Hyundai ,ix35 ,,2.0 LTR ,150, Бензин,5,877500,0
3334,2013,93000,I Рестайлинг 2010 – 2013 ,внедорожник 5 дв.,серый,механическая,передний,Левый,2 владельца,Оригинал,Nissan ,Qashqai ,,1.6 LTR ,114, Бензин,5,789000,0
3335,2008,133812,II (S51) 2008 – 2012 ,внедорожник 5 дв.,коричневый,автоматическая,полный,Левый,2 владельца,Оригинал,Infiniti ,FX ,,5.0 LTR ,400, Бензин,5,1025000,0
3336,2015,131550,III (F15) 2013 – 2018 ,внедорожник 5 дв.,чёрный,автоматическая,полный,Левый,3 или более,Оригинал,BMW ,X5 ,,3.0 LTR ,249, Дизель,5,2569000,0
3337,2011,126000,II 2010 – 2015 ,минивэн,чёрный,роботизированная,передний,Левый,3 или более,Оригинал,Volkswagen ,Sharan ,,2.0 LTR ,140, Дизель,5,829000,0
3338,2017,98000,"XI (E160, E170) Рестайлинг 2015 – н.в. ",седан,серебристый,вариатор,полный,Правый,1 владелец,Оригинал,Toyota ,Corolla ,7 месяцев,1.5 LTR ,103, Бензин,4,840000,0
3339,2014,130717,I 2012 – 2016 ,внедорожник 5 дв.,серый,автоматическая,полный,Левый,3 или более,Оригинал,Opel ,Mokka ,,1.8 LTR ,140," Бензин, газобаллонное оборудование",5,702200,0
3340,2016,71000,III (R80) 2014 – н.в. ,минивэн,чёрный,вариатор,передний,Правый,1 владелец,Оригинал,Toyota ,Noah ,,1.8 LTR ,99, Гибрид,5,1457000,0
3341,2014,167500,I 2013 – 2016 ,внедорожник 5 дв.,серый,вариатор,полный,Левый,2 владельца,Оригинал,Infiniti ,QX60 ,,2.5 LTR ,231, Гибрид,5,1697000,0
3342,2015,152000,III (F15) 2013 – 2018 ,внедорожник 5 дв.,чёрный,автоматическая,полный,Левый,3 или более,Дубликат,BMW ,X5 ,,3.0 LTR ,306, Бензин,5,2299000,0
3343,2013,230000,VII (XV50) 2011 – 2014 ,седан,белый,автоматическая,передний,Левый,2 владельца,Оригинал,Toyota ,Camry ,,2.5 LTR ,181, Бензин,4,1223000,0
3344,2005,105962,III 2004 – 2010 ,внедорожник 5 дв.,чёрный,автоматическая,полный,Левый,3 или более,Оригинал,Nissan ,Pathfinder ,,4.0 LTR ,270, Бензин,5,579900,0
3345,2018,72690,I 2015 – н.в. ,универсал 5 дв.,серый,механическая,передний,Левый,1 владелец,Оригинал,LADA (ВАЗ) ,Vesta ,,1.6 LTR ,106, Бензин,5,719000,0
3346,2017,98000,III 2013 – 2019 ,внедорожник 5 дв.,чёрный,механическая,передний,Левый,1 владелец,Оригинал,Nissan ,X-Trail ,,2.0 LTR ,144, Бензин,5,1380000,0
3347,2010,238000,I (8R) 2008 – 2012 ,внедорожник 5 дв.,серебристый,роботизированная,полный,Левый,3 или более,Оригинал,Audi ,Q5 ,11 лет и 5 месяцев,2.0 LTR ,211, Бензин,5,1280000,0
3348,2018,120879,I Рестайлинг 2015 – н.в. ,внедорожник 5 дв.,серый,механическая,полный,Левый,1 владелец,Оригинал,Renault ,Duster ,,1.6 LTR ,114, Бензин,5,970000,0
3349,2016,84000,I 2015 – н.в. ,хэтчбек 5 дв.,чёрный,роботизированная,передний,Левый,1 владелец,Оригинал,LADA (ВАЗ) ,XRAY ,,1.8 LTR ,122, Бензин,5,539000,0
3350,2020,24200,III 2018 – н.в. ,хэтчбек 5 дв.,серый,автоматическая,передний,Левый,1 владелец,Оригинал,Kia ,Ceed ,,1.6 LTR ,128, Бензин,5,1513000,0
3351,2019,35587,III Рестайлинг 2014 – 2019 ,универсал 5 дв.,чёрный,роботизированная,передний,Левый,1 владелец,Оригинал,Ford ,Focus ,,1.6 LTR ,105, Бензин,5,999000,0
3352,2014,89961,I Рестайлинг 2014 – 2017 ,хэтчбек 5 дв.,чёрный,автоматическая,передний,Левый,1 владелец,Оригинал,Hyundai ,Solaris ,,1.4 LTR ,107, Бензин,5,567000,0
3353,2013,131447,IV 2012 – 2015 ,внедорожник 5 дв.,белый,вариатор,полный,Левый,2 владельца,Оригинал,Subaru ,Forester ,,2.0 LTR ,150, Бензин,5,1315000,0
3354,2012,203000,III 2011 – 2015 ,седан,серебристый,механическая,передний,Левый,1 владелец,Оригинал,Ford ,Focus ,,1.6 LTR ,105, Бензин,4,517000,0
3355,2020,25007,I Рестайлинг 2018 – н.в. ,седан,синий,механическая,передний,Левый,1 владелец,Оригинал,LADA (ВАЗ) ,Granta ,,1.6 LTR ,87, Бензин,4,499000,0
3356,2019,91051,IV 2017 – 2020 ,хэтчбек 5 дв.,серый,механическая,передний,Левый,1 владелец,Оригинал,Kia ,Rio ,,1.4 LTR ,100, Бензин,5,880000,0
3357,2011,152000,III (XA30) Рестайлинг 2010 – 2014 ,внедорожник 5 дв.,коричневый,механическая,полный,Левый,3 или более,Оригинал,Toyota ,RAV4 ,,2.0 LTR ,158, Бензин,5,1167000,0
3358,2013,173000,III 2011 – 2015 ,хэтчбек 5 дв.,белый,механическая,передний,Левый,2 владельца,Оригинал,Ford ,Focus ,,1.6 LTR ,125, Бензин,5,599000,0
3359,2013,173000,VII (XV50) 2011 – 2014 ,седан,чёрный,автоматическая,передний,Левый,2 владельца,Оригинал,Toyota ,Camry ,8 лет,3.5 LTR ,249, Бензин,4,1250000,0
3360,2013,69000,I 2010 – 2014 ,седан,серебристый,механическая,передний,Левый,1 владелец,Оригинал,Hyundai ,Solaris ,,1.6 LTR ,123, Бензин,4,589000,0
3361,2018,28000,IV 2016 – 2018 ,внедорожник 5 дв.,белый,автоматическая,передний,Левый,1 владелец,Оригинал,Kia ,Sportage ,,2.0 LTR ,150, Бензин,5,1670000,0
3362,2019,24863,I Рестайлинг 2 2016 – 2020 ,внедорожник 5 дв.,белый,вариатор,полный,Левый,2 владельца,Оригинал,Mitsubishi ,ASX ,,2.0 LTR ,150, Бензин,5,1799000,0
3363,2018,40340,III 2017 – н.в. ,внедорожник 5 дв.,чёрный,автоматическая,полный,Левый,1 владелец,Оригинал,Porsche ,Cayenne ,,2.9 LTR ,440, Бензин,5,7439000,0
3364,2013,131447,IV 2012 – 2015 ,внедорожник 5 дв.,белый,вариатор,полный,Левый,2 владельца,Оригинал,Subaru ,Forester ,,2.0 LTR ,150, Бензин,5,1315000,0
3365,2010,149289,III Рестайлинг 1 2005 – 2012 ,внедорожник 3 дв.,серебристый,механическая,полный,Левый,3 или более,Оригинал,Suzuki ,Jimny ,,1.3 LTR ,85, Бензин,3,748000,0
3366,2019,35587,III Рестайлинг 2014 – 2019 ,универсал 5 дв.,чёрный,роботизированная,передний,Левый,1 владелец,Оригинал,Ford ,Focus ,,1.6 LTR ,105, Бензин,5,999000,0
3367,2017,31420,I (8U) Рестайлинг 2014 – 2018 ,внедорожник 5 дв.,голубой,роботизированная,передний,Левый,2 владельца,Оригинал,Audi ,Q3 ,,1.4 LTR ,150, Бензин,5,1705000,0
3368,2018,48592,I 2016 – н.в. ,внедорожник 5 дв.,чёрный,роботизированная,полный,Левый,1 владелец,Оригинал,Skoda ,Kodiaq ,,1.4 LTR ,150, Бензин,5,2065000,0
3369,2011,126000,II 2010 – 2015 ,минивэн,чёрный,роботизированная,передний,Левый,3 или более,Оригинал,Volkswagen ,Sharan ,,2.0 LTR ,140, Дизель,5,829000,0
3370,2015,108700,II (F16) 2014 – 2020 ,внедорожник 5 дв.,белый,автоматическая,полный,Левый,2 владельца,Оригинал,BMW ,X6 ,,3.0 LTR ,249, Дизель,5,2869000,0
3371,2011,152000,III (XA30) Рестайлинг 2010 – 2014 ,внедорожник 5 дв.,коричневый,механическая,полный,Левый,3 или более,Оригинал,Toyota ,RAV4 ,,2.0 LTR ,158, Бензин,5,1167000,0
3372,2018,120879,I Рестайлинг 2015 – н.в. ,внедорожник 5 дв.,серый,механическая,полный,Левый,1 владелец,Оригинал,Renault ,Duster ,,1.6 LTR ,114, Бензин,5,970000,0
3373,2013,173000,VII (XV50) 2011 – 2014 ,седан,чёрный,автоматическая,передний,Левый,2 владельца,Оригинал,Toyota ,Camry ,8 лет,3.5 LTR ,249, Бензин,4,1250000,0
3374,2018,28000,IV 2016 – 2018 ,внедорожник 5 дв.,белый,автоматическая,передний,Левый,1 владелец,Оригинал,Kia ,Sportage ,,2.0 LTR ,150, Бензин,5,1670000,0
3375,2005,172493,I 2002 – 2009 ,внедорожник 5 дв.,серебристый,механическая,полный,Левый,3 или более,Оригинал,Chevrolet ,Niva ,2 года и 7 месяцев,1.7 LTR ,80, Бензин,5,159000,0
