iter	MAPE	RMSE
879	0.01301202321	0.2540411165
880	0.01300855181	0.2539747124
881	0.01300480811	0.2539059213
882	0.01300176315	0.2538409756
883	0.01299783834	0.2537641966
884	0.01299445434	0.2536882507
885	0.01299103179	0.2536227082
886	0.01298772098	0.2535592713
887	0.01298410053	0.2534925384
888	0.01297974539	0.2534050141
889	0.01297615414	0.2533333332
890	0.01297247747	0.2532649213
891	0.01296813039	0.2531846167
892	0.01296469816	0.2531217273
893	0.01296147624	0.253051346
894	0.01295829427	0.252986205
895	0.01295518064	0.2529160967
896	0.0129523153	0.2528571332
897	0.01294844941	0.2527853926
898	0.01294549308	0.252724108
899	0.01294250989	0.2526644989
900	0.01293895501	0.2525691297
901	0.01293595954	0.2525092519
902	0.01293326777	0.2524437032
903	0.01293010454	0.2523854594
904	0.01292683216	0.2523190214
905	0.01292363281	0.2522652111
906	0.01292033755	0.2521912021
907	0.01291738037	0.2521258996
908	0.01291447486	0.2520637268
909	0.01291148263	0.2520040157
910	0.0129090636	0.251956462
911	0.01290632729	0.2519012296
912	0.01290351442	0.2518399469
913	0.01290074858	0.2517768828
914	0.01289758856	0.2517098742
915	0.01289435791	0.2516149551
916	0.01289147616	0.2515555017
917	0.01288863	0.2514937694
918	0.01288577604	0.2514362752
919	0.01288279654	0.2513744285
920	0.01287997727	0.2513191041
921	0.0128771551	0.2512587886
922	0.01287466152	0.2512115354
923	0.01287195231	0.2511590891
924	0.0128684291	0.2510874155
925	0.01286553531	0.2510217429
926	0.01286283424	0.2509616826
927	0.01285991051	0.2508978859
928	0.01285750737	0.2508432395
929	0.01285463219	0.2507863303
930	0.01285187363	0.2507381613
931	0.01284972772	0.2506968205
932	0.01284699866	0.2506455858
933	0.01284396804	0.2505898101
934	0.01284116746	0.2505357092
935	0.01283862716	0.2504900353
936	0.01283541205	0.250429364
937	0.01283299964	0.250382203
938	0.01283033625	0.2503261728
939	0.01282714447	0.2502634225
940	0.01282436185	0.2502089766
941	0.01282160592	0.2501577036
942	0.0128188033	0.2501007328
943	0.01281630543	0.2500471723
944	0.01281352312	0.2499890221
945	0.0128109992	0.2499423471
946	0.01280839911	0.2498884714
947	0.01280571016	0.249833314
948	0.01280322305	0.2497843262
949	0.01280089471	0.2497378809
950	0.01279813942	0.2496821139
951	0.01279582452	0.2496430217
952	0.01279352073	0.2496002847
953	0.01279084055	0.2495513153
954	0.0127881361	0.2494980847
955	0.01278562041	0.2494560478
956	0.01278256285	0.2493690578
957	0.01277957164	0.2493199599
958	0.01277690131	0.2492697066
959	0.01277461324	0.249217551
960	0.01277213048	0.2491632359
961	0.01276977485	0.2491134447
962	0.0127673754	0.2490586447
963	0.01276478007	0.2490099911
964	0.01276216746	0.2489555737
965	0.01275932297	0.2488986013
966	0.01275693704	0.2488500377
967	0.01275424413	0.2487945637
968	0.01275162311	0.2487426498
969	0.01274922709	0.2486963542
970	0.01274685283	0.2486476683
971	0.01274418022	0.2485980995
972	0.01274238214	0.2485620954
973	0.01274040185	0.2485210497
974	0.01273836617	0.2484800434
975	0.01273591518	0.2484272761
976	0.01273412904	0.2483899632
977	0.01273171514	0.2483479602
978	0.01272956204	0.2483075362
979	0.01272759386	0.2482710625
980	0.01272545833	0.2482331134
981	0.012723365	0.248190672
982	0.01272090185	0.2481411165
983	0.01271808158	0.2480757385
984	0.01271618875	0.2480433807
985	0.01271400928	0.2480000707
986	0.01271194847	0.2479522038
987	0.01270983674	0.2479127028
988	0.01270750158	0.247871472
989	0.0127055892	0.2478403159
990	0.01270357653	0.2478021146
991	0.01270131838	0.2477595199
992	0.01269911736	0.2477178316
993	0.01269663262	0.247668769
994	0.01269418929	0.2476182309
995	0.01269190316	0.2475764281
996	0.01268952067	0.247535671
997	0.01268702705	0.2474841863
998	0.01268484535	0.2474431162
999	0.01268234574	0.2473986403
1000	0.01268011299	0.2473578366
1001	0.01267787195	0.2473136804
1002	0.01267568284	0.2472726278
1003	0.01267376828	0.2472357989
1004	0.01267145035	0.2471935441
1005	0.01266917557	0.2471476239
1006	0.01266746993	0.2471153081
1007	0.01266554264	0.2470779571
1008	0.01266367245	0.2470418943
1009	0.0126616151	0.2469977925
1010	0.0126594305	0.2469523603
1011	0.01265729318	0.2469126252
1012	0.01265562642	0.2468787817
1013	0.01265335	0.2468323424
1014	0.01265085733	0.2467818361
1015	0.01264914983	0.246751369
1016	0.01264707308	0.2467103784
1017	0.01264483253	0.2466673391
1018	0.0126426897	0.2466174219
1019	0.01264038757	0.2465745236
1020	0.01263876512	0.2465449355
1021	0.01263658272	0.2464937956
1022	0.01263507785	0.2464623812
1023	0.01263300602	0.2464108629
1024	0.01263095711	0.2463580389
1025	0.01262893674	0.2463212027
1026	0.01262649086	0.246280199
1027	0.01262438652	0.2462373087
1028	0.01262230296	0.2461960465
1029	0.012620577	0.2461665313
1030	0.01261838096	0.2461238905
1031	0.01261609797	0.2460794601
1032	0.0126136668	0.2460020549
1033	0.01261152204	0.2459403302
1034	0.0126096113	0.2459043574
1035	0.01260781121	0.2458689887
1036	0.01260587989	0.2458341787
1037	0.01260431671	0.2458096361
1038	0.01260178806	0.2457668071
1039	0.01259886606	0.2457142726
1040	0.01259706596	0.2456754542
1041	0.01259420952	0.2456020875
1042	0.0125920174	0.2455633111
1043	0.01259022894	0.245520127
1044	0.01258843364	0.2454862802
1045	0.0125866836	0.2454529609
1046	0.01258523467	0.2454234112
1047	0.01258323352	0.2453829518
1048	0.01258162265	0.2453517039
1049	0.01257947931	0.2453141083
1050	0.01257752029	0.2452788624
1051	0.01257507253	0.245233566
1052	0.0125736546	0.2452039972
1053	0.01257188545	0.2451710836
1054	0.01257037564	0.2451385015
1055	0.01256874962	0.2451113781
1056	0.01256726382	0.2450807733
1057	0.01256574848	0.2450564254
1058	0.01256409321	0.2450281408
1059	0.01256215312	0.2449948779
1060	0.01256040421	0.2449283954
1061	0.01255877763	0.2448955079
1062	0.01255725035	0.2448689417
1063	0.01255496907	0.2448247381
1064	0.01255313973	0.244782514
1065	0.01255140695	0.2447463946
1066	0.01254975642	0.2447158751
1067	0.01254790784	0.2446646517
1068	0.01254647682	0.2446364298
1069	0.01254490758	0.2446088361
1070	0.01254319012	0.2445749384
1071	0.01254154643	0.2445461479
1072	0.01253998336	0.2445143119
1073	0.01253816063	0.2444799326
1074	0.01253679363	0.2444552287
1075	0.01253532876	0.2444307297
1076	0.01253249459	0.2443604329
1077	0.01253032839	0.2442910584
1078	0.01252800275	0.2442514748
1079	0.01252592752	0.2442184017
1080	0.01252413772	0.2441858577
1081	0.01252269125	0.2441592378
1082	0.0125216693	0.2441352996
1083	0.01252038488	0.2441137099
1084	0.01251904062	0.2440894893
1085	0.0125171767	0.2440542581
1086	0.01251543537	0.2440161835
1087	0.01251386309	0.24398782
1088	0.01251213355	0.2439561316
1089	0.01251042543	0.2439204037
1090	0.01250829042	0.2438793402
1091	0.01250676733	0.2438532724
1092	0.01250496095	0.2438184181
1093	0.01250341739	0.2437844815
1094	0.01250213495	0.2437617711
1095	0.01250049064	0.2437271138
1096	0.01249929687	0.2437030172
1097	0.01249769294	0.2436716342
1098	0.01249637061	0.243650559
1099	0.01249473218	0.243623751
1100	0.01249315884	0.2435927457
1101	0.01249079351	0.2435214665
1102	0.01248897386	0.2434891403
1103	0.01248749699	0.243463685
1104	0.01248633721	0.2434422301
1105	0.01248472326	0.2434154641
1106	0.01248344434	0.2433725089
1107	0.01248183525	0.2433372081
1108	0.01248032077	0.2433081621
1109	0.01247884215	0.2432714743
1110	0.01247732761	0.2432405943
1111	0.01247531296	0.2431692249
1112	0.01247367261	0.2431385301
1113	0.0124721198	0.2431087552
1114	0.01247032479	0.2430730385
1115	0.01246894114	0.2430485144
1116	0.01246746907	0.2430183847
1117	0.01246627384	0.2429964384
1118	0.01246461271	0.2429638938
1119	0.01246309094	0.2429386307
1120	0.01246170532	0.2429148524
1121	0.012460549	0.2428938898
1122	0.01245860768	0.2428629866
1123	0.01245705604	0.2428260604
1124	0.01245545901	0.2427959877
1125	0.0124542781	0.24277293
1126	0.01245209071	0.2427111066
1127	0.01245081832	0.2426860398
1128	0.01244971474	0.2426655032
1129	0.01244824532	0.2426387349
1130	0.01244688965	0.2426144341
1131	0.01244550372	0.2425796876
1132	0.0124439229	0.2425529764
1133	0.0124426396	0.2425301771
1134	0.01244105264	0.2424997564
1135	0.01243926253	0.2424389604
1136	0.01243751482	0.2424096437
1137	0.01243585667	0.242378836
1138	0.01243458873	0.2423548738
1139	0.01243336119	0.242331116
1140	0.01243230183	0.242309996
1141	0.01243090132	0.2422808805
1142	0.01242936701	0.2422483524
1143	0.01242824624	0.2422264139
1144	0.01242750526	0.2422125209
1145	0.0124255983	0.2421503026
1146	0.01242454896	0.2421305641
1147	0.0124233008	0.2421061992
1148	0.01242184478	0.2420753061
1149	0.01242082788	0.2420542641
1150	0.01241974514	0.2420327397
1151	0.0124184211	0.2420055412
1152	0.01241739679	0.2419864379
1153	0.01241612173	0.2419596738
1154	0.01241480598	0.2419356729
1155	0.01241325851	0.2419101349
1156	0.01241236187	0.241892434
1157	0.01241066211	0.2418495426
1158	0.01240904499	0.2418128898
1159	0.01240710345	0.241775031
1160	0.01240569299	0.2417509306
1161	0.01240381075	0.2417161334
1162	0.0124027141	0.2416966361
1163	0.01240127479	0.2416686234
1164	0.01240015241	0.2416456886
1165	0.01239860931	0.241616967
1166	0.01239773946	0.2415807103
1167	0.0123963554	0.241553457
1168	0.0123952056	0.2415317714
1169	0.01239419486	0.2415135038
1170	0.01239281783	0.2414856703
1171	0.01239142273	0.2414431968
1172	0.01239012436	0.2414167842
1173	0.01238873817	0.2413903592
1174	0.01238737625	0.24135066
1175	0.01238591517	0.2413103482
1176	0.01238487687	0.2412907343
1177	0.01238333193	0.2412374123
1178	0.01238207713	0.2412042743
1179	0.01238088097	0.2411831938
1180	0.0123795889	0.241144111
1181	0.01237865442	0.2411265683
1182	0.01237757632	0.2411080025
1183	0.01237663311	0.2410900332
1184	0.01237522828	0.2410634823
1185	0.01237382812	0.2410439823
1186	0.01237298655	0.2410253955
1187	0.01237168914	0.2409957143
1188	0.01237053039	0.2409750234
1189	0.01236954723	0.2409565402
1190	0.01236841354	0.2409330658
1191	0.01236661273	0.2408698057
1192	0.01236543262	0.2408456788
1193	0.01236391861	0.2408003305
1194	0.01236262559	0.240772662
1195	0.01236162395	0.2407512574
1196	0.01236050729	0.2407342759
1197	0.01235945793	0.2407124076
1198	0.01235856829	0.2406950823
1199	0.01235725161	0.2406678898
1200	0.01235620954	0.2406494573
1201	0.01235482609	0.2406152666
1202	0.01235354979	0.240576749
1203	0.01235225359	0.2405525832
1204	0.01235135608	0.2405326995
1205	0.0123504169	0.2405137774
1206	0.01234866059	0.2404626313
1207	0.01234730501	0.2404285151
1208	0.01234608771	0.2403902124
1209	0.01234493231	0.2403689053
1210	0.0123440727	0.2403440701
1211	0.01234295779	0.2403246921
1212	0.01234206257	0.2403089296
1213	0.012340841	0.2402870681
1214	0.01233964036	0.2402624266
1215	0.01233774719	0.2402253714
1216	0.01233675546	0.2402056179
1217	0.01233479234	0.2401328794
1218	0.01233391522	0.2401173169
1219	0.01233234544	0.2400918277
1220	0.01233090459	0.2400467206
1221	0.01232996076	0.2400298715
1222	0.01232886351	0.2400118675
1223	0.01232770516	0.2399902095
1224	0.01232633897	0.2399367605
1225	0.01232528	0.2399077949
1226	0.0123240108	0.2398858815
1227	0.01232232949	0.2398298828
1228	0.012321268	0.239793749
1229	0.01232028415	0.2397747371
1230	0.01231874383	0.2397438013
1231	0.01231757816	0.2397240737
1232	0.01231614798	0.2396808475
1233	0.01231460374	0.2396253313
1234	0.0123132042	0.2396026473
1235	0.01231239919	0.2395903478
1236	0.01231150816	0.2395738324
1237	0.01231014188	0.2395462204
1238	0.01230869878	0.2395007632
1239	0.01230758246	0.2394791808
1240	0.01230647648	0.2394565084
1241	0.01230532952	0.2394253447
1242	0.01230401675	0.2394026075
1243	0.01230309166	0.2393878414
1244	0.01230205557	0.2393674839
1245	0.01230072815	0.2393260038
1246	0.01229926286	0.2392977522
1247	0.01229805803	0.2392707157
1248	0.01229699216	0.2392505039
1249	0.01229542091	0.2392190577
1250	0.01229458174	0.239186087
1251	0.01229374852	0.2391708264
1252	0.01229259701	0.2391489485
1253	0.01229156523	0.2391297337
1254	0.01228988765	0.2390973315
1255	0.01228862379	0.2390575169
1256	0.01228741611	0.2390359582
1257	0.0122866703	0.2390210902
1258	0.01228512455	0.2389721311
1259	0.01228437035	0.2389594023
1260	0.01228288791	0.2389140891
1261	0.01228208177	0.2388917144
1262	0.01228120725	0.2388751814
1263	0.01227999206	0.2388266018
1264	0.01227826547	0.2387698535
1265	0.0122769598	0.2387173503
1266	0.01227544776	0.2386768139
1267	0.01227418841	0.2386552832
1268	0.01227314782	0.2386343198
1269	0.01227186673	0.238608392
1270	0.01227050289	0.2385840247
1271	0.01226968	0.2385669531
1272	0.01226864424	0.2385306974
1273	0.01226781246	0.2385139894
1274	0.01226692879	0.2384891126
1275	0.01226583616	0.2384683567
1276	0.01226497601	0.2384512523
1277	0.01226359234	0.2384114243
1278	0.01226238587	0.2383896373
1279	0.01226121801	0.2383642849
1280	0.01226042448	0.2383474063
1281	0.01225927434	0.2383302363
1282	0.01225841859	0.238312088
1283	0.01225762725	0.2382992766
1284	0.01225641173	0.2382744832
1285	0.01225562806	0.2382604158
1286	0.01225443633	0.2382383638
1287	0.01225361398	0.2382237505
1288	0.01225178699	0.2381493748
1289	0.01224979599	0.2380760692
1290	0.01224877465	0.2380550717
1291	0.01224805447	0.2380422673
1292	0.01224696152	0.2380130588
1293	0.01224513287	0.2379671277
1294	0.01224391065	0.2379420175
1295	0.01224329328	0.2379283852
1296	0.0122422645	0.2379090377
1297	0.01224118598	0.2378882342
1298	0.01224036237	0.2378730065
1299	0.01223935355	0.2378530984
1300	0.01223852668	0.2378366597
1301	0.01223763004	0.2378157353
1302	0.01223640941	0.2377935725
1303	0.0122354738	0.2377736327
1304	0.01223447958	0.237754981
1305	0.01223287813	0.2377298815
1306	0.01223175174	0.2377063366
1307	0.01223108045	0.237689952
1308	0.01223037662	0.2376773972
1309	0.01222930202	0.2376616969
1310	0.01222820636	0.2376317142
1311	0.01222694419	0.2376004304
1312	0.0122258755	0.2375673976
1313	0.0122250181	0.2375523803
1314	0.01222391078	0.2375361338
1315	0.01222309451	0.2375219568
1316	0.01222248638	0.2375067342
1317	0.0122212867	0.237480585
1318	0.01221982904	0.2374309932
1319	0.01221885396	0.2374168312
1320	0.01221740252	0.2373636958
1321	0.01221632324	0.237344548
1322	0.01221497988	0.2373249071
1323	0.0122140562	0.2373093316
1324	0.01221311577	0.2372950035
1325	0.0122122124	0.2372694009
1326	0.01221154282	0.2372543135
1327	0.01221013869	0.2372017509
1328	0.01220890764	0.2371830783
1329	0.01220786865	0.2371645076
1330	0.01220636464	0.2371134778
1331	0.01220521466	0.2370855991
1332	0.0122042318	0.2370693754
1333	0.01220320256	0.2370251729
1334	0.01220241648	0.2370080441
1335	0.01220160095	0.2369956559
1336	0.01220055878	0.2369772835
1337	0.01219914318	0.2369279702
1338	0.01219825763	0.2369115725
1339	0.0121974371	0.2368948512
1340	0.01219670278	0.2368838674
1341	0.01219550861	0.2368643531
1342	0.01219453188	0.2368453164
1343	0.01219345938	0.2368290556
1344	0.01219246597	0.2368084889
1345	0.01219131608	0.2367891906
1346	0.01219003612	0.2367677969
1347	0.012189087	0.2367473191
1348	0.01218831091	0.2367338112
1349	0.01218745426	0.2367189349
1350	0.01218655356	0.2367042201
1351	0.0121857878	0.2366927112
1352	0.01218496036	0.2366604033
1353	0.01218419485	0.2366472973
1354	0.01218296317	0.2366019013
1355	0.01218221258	0.2365882771
1356	0.01218143454	0.2365748673
1357	0.01218053487	0.2365574843
1358	0.01217910506	0.2365324284
1359	0.01217839235	0.2365210641
1360	0.01217707487	0.2364803823
1361	0.01217504492	0.2364082534
1362	0.01217407309	0.2363907703
1363	0.01217303491	0.2363703219
1364	0.01217214087	0.236348591
1365	0.01217077401	0.2363130817
1366	0.01217005126	0.2362913732
1367	0.01216864215	0.2362431861
1368	0.0121678467	0.2362320099
1369	0.01216712903	0.2362210346
1370	0.0121663587	0.2362039868
1371	0.01216549346	0.2361890094
1372	0.01216426871	0.2361682579
1373	0.01216350813	0.2361556166
1374	0.01216278796	0.2361335382
1375	0.01216185326	0.2361171849
1376	0.01216130273	0.2361058688
1377	0.01216039877	0.2360901028
1378	0.01215966076	0.2360794246
1379	0.01215888873	0.2360663642
1380	0.01215821747	0.2360544271
1381	0.01215753784	0.2360377191
1382	0.01215680138	0.2360077799
1383	0.01215581707	0.2359806001
1384	0.01215493678	0.2359646123
1385	0.01215391921	0.2359450826
1386	0.01215293636	0.2359290712
1387	0.01215166545	0.235907007
1388	0.01215111268	0.2358971897
1389	0.01215018297	0.2358815419
1390	0.01214935062	0.2358661054
1391	0.01214885633	0.2358573545
1392	0.01214789897	0.2358403855
1393	0.01214731594	0.2358300357
1394	0.01214642579	0.2358140986
1395	0.01214543361	0.2357970505
1396	0.0121446308	0.2357831889
1397	0.01214358365	0.2357642261
1398	0.01214249211	0.2357436555
1399	0.01214189752	0.2357324211
1400	0.01214099854	0.2357166364
1401	0.01213982048	0.2356697432
1402	0.01213936265	0.2356496878
1403	0.01213838244	0.2356111978
1404	0.01213748977	0.2355914876
1405	0.01213698362	0.2355761362
1406	0.01213613237	0.2355558504
1407	0.01213489775	0.2355100513
1408	0.01213420832	0.2354965715
1409	0.0121326473	0.2354475868
1410	0.0121317197	0.2354298707
1411	0.01213085973	0.2354147841
1412	0.01212978152	0.2353950091
1413	0.0121289719	0.2353781983
1414	0.01212824809	0.2353515085
1415	0.01212739247	0.2353372702
1416	0.0121267403	0.2353275832
1417	0.01212605208	0.2353091058
1418	0.01212544095	0.2352990892
1419	0.01212480619	0.2352880069
1420	0.01212396026	0.2352677255
1421	0.01212242197	0.2352428671
1422	0.01212137906	0.2352048926
1423	0.01212059309	0.235192953
1424	0.01211933011	0.2351728357
1425	0.01211762046	0.2351113324
1426	0.01211714733	0.2350913312
1427	0.01211622337	0.2350787844
1428	0.01211512194	0.2350450582
1429	0.01211399367	0.2350053914
1430	0.01211324963	0.2349932679
1431	0.01211282495	0.234986367
1432	0.01211198606	0.234964991
1433	0.01211077379	0.2349191516
1434	0.01211020016	0.2349069738
1435	0.01210900841	0.2348708269
1436	0.01210803488	0.2348556862
1437	0.01210715797	0.2348409249
1438	0.01210622447	0.2348238829
1439	0.01210497407	0.2347834466
1440	0.01210377839	0.2347650781
1441	0.01210262391	0.2347433959
1442	0.01210215095	0.234731957
1443	0.01210137313	0.2347222601
1444	0.01210056049	0.2347081643
1445	0.01209944051	0.2346620737
1446	0.01209919302	0.2346491805
1447	0.01209827416	0.2346324939
1448	0.01209739866	0.2346166272
1449	0.01209688883	0.234608404
1450	0.01209627251	0.2345981937
1451	0.01209554539	0.2345872766
1452	0.01209506535	0.2345786897
1453	0.01209435042	0.2345664281
1454	0.01209302287	0.2345179922
1455	0.01209189757	0.2344952875
1456	0.01209084215	0.2344815006
1457	0.01209028643	0.2344682389
1458	0.01208955135	0.23445606
1459	0.01208832606	0.2344121161
1460	0.0120871151	0.2343915775
1461	0.01208648288	0.2343685711
1462	0.01208587763	0.2343528223
1463	0.01208542626	0.2343438405
1464	0.01208452519	0.2343319885
1465	0.01208402103	0.2343243151
1466	0.01208304719	0.2342840098
1467	0.01208228895	0.2342684721
1468	0.01208122397	0.2342484788
1469	0.01208013727	0.2342294597
1470	0.01207939128	0.2342156472
1471	0.01207864382	0.2342027393
1472	0.0120778855	0.2341907824
1473	0.01207730702	0.2341807268
1474	0.01207677768	0.2341655076
1475	0.01207537168	0.2341206282
1476	0.01207485023	0.2341140553
1477	0.0120741933	0.2341036046
1478	0.01207349235	0.2340917685
1479	0.01207247532	0.2340500975
1480	0.01207206659	0.2340431995
1481	0.01207154454	0.2340333738
1482	0.01207081496	0.2340220566
1483	0.01206998887	0.234009585
1484	0.01206933645	0.2339992985
1485	0.01206856651	0.2339849568
1486	0.01206813504	0.2339775138
1487	0.01206758226	0.233967239
1488	0.01206664662	0.2339464249
1489	0.01206604167	0.2339382072
1490	0.01206561808	0.2339275134
1491	0.01206456102	0.2339093845
1492	0.01206374617	0.2338933488
1493	0.01206323249	0.2338826031
1494	0.01206188691	0.2338334676
1495	0.01206120373	0.23382138
1496	0.01206014372	0.2337829503
1497	0.01205921766	0.2337696619
1498	0.01205859495	0.2337572594
1499	0.01205754835	0.2337292485
1500	0.01205671903	0.2337157073
1501	0.01205605852	0.2336937279
1502	0.01205546281	0.2336786869
1503	0.01205498572	0.2336706915
1504	0.01205397498	0.2336521945
1505	0.01205300694	0.2336348631
1506	0.01205199313	0.233597139
1507	0.01205092891	0.2335525321
1508	0.01205051003	0.2335439049
1509	0.01204993053	0.2335341899
1510	0.01204826758	0.233475103
1511	0.01204746798	0.2334541981
1512	0.01204676156	0.2334432879
1513	0.01204620925	0.233436821
1514	0.01204484021	0.2334137762
1515	0.01204423431	0.2333999558
1516	0.01204395497	0.2333944493
1517	0.01204269171	0.2333709333
1518	0.01204189172	0.2333386572
1519	0.01204122328	0.2333253603
1520	0.01204055401	0.2333155029
1521	0.01203939818	0.2332713648
1522	0.01203858376	0.2332584111
1523	0.01203788758	0.2332469443
1524	0.01203738163	0.2332392476
1525	0.01203652258	0.2332211848
1526	0.01203583622	0.2332075361
1527	0.01203500471	0.2331891833
1528	0.01203433463	0.2331793938
1529	0.01203360148	0.2331668412
1530	0.01203254435	0.2331236417
1531	0.01203174506	0.2331126297
1532	0.01203130912	0.2331064407
1533	0.01203043992	0.2330653292
1534	0.01202965288	0.2330481119
1535	0.01202880312	0.2330335779
1536	0.01202801655	0.233022896
1537	0.01202742418	0.2330123499
1538	0.01202674629	0.2330021891
1539	0.01202611457	0.2329917539
1540	0.01202559577	0.2329832207
1541	0.01202513627	0.232976757
1542	0.01202477295	0.2329690702
1543	0.01202378132	0.2329273469
1544	0.01202293644	0.2329125575
1545	0.01202237769	0.2329029503
1546	0.0120216427	0.2328679032
1547	0.01202112997	0.2328573803
1548	0.01202054111	0.2328416881
1549	0.01201955121	0.232801363
1550	0.01201910091	0.2327913159
1551	0.01201855356	0.2327818521
1552	0.01201791727	0.2327698659
1553	0.01201723618	0.2327490638
1554	0.01201645053	0.2327328957
1555	0.01201529607	0.2326902953
1556	0.01201485492	0.2326773387
1557	0.01201415656	0.2326645875
1558	0.01201282713	0.2326176533
1559	0.01201186531	0.232575227
1560	0.01201124138	0.2325594393
1561	0.01201058855	0.2325474793
1562	0.01200998057	0.2325156205
1563	0.01200916849	0.2324900389
1564	0.01200874717	0.2324804932
1565	0.01200830973	0.2324731279
1566	0.01200742827	0.2324580411
1567	0.012006693	0.2324398414
1568	0.0120059998	0.2324302152
1569	0.01200448472	0.2323744017
1570	0.01200388182	0.23236022
1571	0.01200348085	0.2323519265
1572	0.01200266004	0.2323406641
1573	0.01200185074	0.2323280698
1574	0.01200135135	0.2323146914
1575	0.01200094262	0.232308057
1576	0.01200042411	0.2322959493
1577	0.01199982911	0.2322834453
1578	0.01199894301	0.2322439924
1579	0.01199790301	0.2322274029
1580	0.01199741039	0.2322197049
1581	0.01199630691	0.2321985358
1582	0.01199567207	0.2321895339
1583	0.01199495843	0.2321724369
1584	0.01199429931	0.2321627482
1585	0.01199337649	0.2321274246
1586	0.01199246305	0.2320873077
1587	0.01199194565	0.2320784598
1588	0.01199109063	0.2320587292
1589	0.0119902766	0.2320467914
1590	0.01198970632	0.2320324795
1591	0.01198854039	0.2319910339
1592	0.01198800099	0.231980359
1593	0.01198749777	0.2319697315
1594	0.01198701888	0.2319600235
1595	0.01198647144	0.2319514752
1596	0.01198550726	0.2319118988
1597	0.01198500239	0.2319044649
1598	0.01198445336	0.2318953717
1599	0.01198409701	0.2318870619
1600	0.01198339072	0.2318754881
1601	0.01198257829	0.2318410046
1602	0.01198195159	0.2318281978
1603	0.0119813597	0.2318158444
1604	0.01198020975	0.2317941612
1605	0.01197949535	0.2317833231
1606	0.01197862661	0.2317692845
1607	0.0119780425	0.2317597138
1608	0.01197753068	0.2317479942
1609	0.01197700295	0.2317369701
1610	0.01197664997	0.2317275536
1611	0.01197521087	0.2316761084
1612	0.01197411456	0.231635982
1613	0.01197353628	0.2316240713
1614	0.01197295179	0.2316154146
1615	0.01197257753	0.2316105568
1616	0.01197146725	0.2315893133
1617	0.01197096753	0.2315788894
1618	0.01197030855	0.2315589905
1619	0.01196931508	0.231523463
1620	0.0119684516	0.2315103093
1621	0.0119673359	0.2314681498
1622	0.01196670666	0.2314578431
1623	0.01196609144	0.2314470135
1624	0.01196439663	0.2313870644
1625	0.01196380811	0.2313776584
1626	0.01196307438	0.2313619044
1627	0.01196262863	0.2313550412
1628	0.01196125245	0.2313043047
1629	0.01196049462	0.2312782039
1630	0.01195999958	0.2312654704
1631	0.01195915758	0.2312508516
1632	0.01195850301	0.2312338338
1633	0.01195777797	0.2312181292
1634	0.01195708378	0.2312063238
1635	0.01195595519	0.231163038
1636	0.01195514133	0.2311382582
1637	0.01195412474	0.2311190586
1638	0.01195356553	0.2311102284
1639	0.01195325017	0.2311062036
1640	0.01195250662	0.2310948598
1641	0.01195167895	0.2310775721
1642	0.01195138618	0.2310685239
1643	0.01195012012	0.2310444789
1644	0.01194979807	0.2310383611
1645	0.01194883001	0.2310166213
1646	0.01194838409	0.2310043115
1647	0.01194783578	0.2309931348
1648	0.01194705997	0.2309698432
1649	0.01194647889	0.2309621584
1650	0.01194559774	0.2309518318
1651	0.01194375713	0.2308868078
1652	0.01194299409	0.2308688994
1653	0.01194263666	0.2308631822
1654	0.01194218442	0.2308508302
1655	0.01194174922	0.2308438098
1656	0.01194134168	0.2308349852
1657	0.01194001667	0.2307974949
1658	0.01193942047	0.2307824369
1659	0.01193904919	0.2307724747
1660	0.01193805247	0.2307268527
1661	0.01193769964	0.2307179671
1662	0.01193735965	0.2307135689
1663	0.01193662714	0.2306870988
1664	0.01193605129	0.2306785608
1665	0.01193527621	0.2306451215
1666	0.01193443043	0.230629083
1667	0.01193363127	0.2305940623
1668	0.01193287257	0.2305795587
1669	0.01193238528	0.2305721757
1670	0.01193184587	0.2305507484
1671	0.01193143127	0.2305421458
1672	0.01193057302	0.2305160676
1673	0.01193003862	0.2305073469
1674	0.01192950032	0.2304920619
1675	0.01192885773	0.2304785368
1676	0.01192801817	0.2304616753
1677	0.0119273967	0.2304435822
1678	0.01192608386	0.2303953042
1679	0.01192571564	0.2303824673
1680	0.01192479831	0.2303642232
1681	0.01192428394	0.230353584
1682	0.01192352296	0.2303292079
1683	0.01192291387	0.2303188554
1684	0.01192189493	0.230292657
1685	0.01192096455	0.2302553057
1686	0.01192037288	0.2302442301
1687	0.01191955926	0.2302303771
1688	0.01191912185	0.2302238199
1689	0.01191890175	0.2302167228
1690	0.01191844082	0.230204657
1691	0.01191814582	0.2301979681
1692	0.01191724668	0.2301572783
1693	0.01191681912	0.2301477498
1694	0.01191636435	0.2301406229
1695	0.01191554583	0.2301039724
1696	0.0119151086	0.2300933338
1697	0.01191437899	0.2300726987
1698	0.01191405821	0.2300676195
1699	0.01191368025	0.2300606788
1700	0.01191346644	0.2300542997
1701	0.01191273433	0.2300161808
1702	0.01191200818	0.2300049092
1703	0.01191139872	0.2299945185
1704	0.01191020834	0.2299568766
1705	0.01190939103	0.2299206231
1706	0.01190871414	0.2298883338
1707	0.01190829641	0.229872649
1708	0.01190731835	0.2298404414
1709	0.01190626234	0.2298221862
1710	0.01190579693	0.2298126625
1711	0.01190528686	0.2297952117
1712	0.01190477223	0.2297869931
